Grouping Function,Evaluation Function,Starting Distance,Convergence Speed (rounds),Convergence Accuracy (final distance),Pearson Correlation,Inverted Pearson
epsilon_greedy,dot_product,9.693180234363986,11.166666666666666,5.437296847604935,0.8556909523723084,1.1718437185530113
epsilon_greedy,l1_norm,9.371118879161166,7.882352941176471,3.912378606950727,0.8172035621141012,1.233095883955654
epsilon_greedy,l2_norm,9.30522472309496,8.454545454545455,3.886445937739863,0.8260335116172393,1.2278534967625796
interleaved,dot_product,9.177191235204676,7.818181818181818,5.59728587864557,0.8319738085830406,1.203639822058948
interleaved,l1_norm,8.990037517954308,8.23076923076923,4.1019430082727135,0.8179858418946379,1.2462421379625617
interleaved,l2_norm,9.777447600187399,9.969696969696969,4.113977545407105,0.8223260895433568,1.2239245003323311
random,dot_product,9.090900647102373,7.290322580645161,5.692981480622872,0.8996712223085684,1.1122224652212507
random,l1_norm,9.366938797226666,7.911764705882353,4.633326161945845,0.8469841137145788,1.1906961573200394
random,l2_norm,9.606463229698026,8.0,3.9615118652574175,0.8598988086375825,1.1730771629007877
