Grouping Function,Evaluation Function,Starting Distance,Convergence Speed (rounds),Convergence Accuracy (final distance),Pearson Correlation,Inverted Pearson
epsilon_greedy,dot_product,9.410256170394671,12.375,4.811302503077248,0.5143321771541353,2.006589579689324
epsilon_greedy,l1_norm,9.460238764803028,13.742857142857142,4.450929976021351,0.3973964525416625,2.9445976161294443
epsilon_greedy,l2_norm,9.657613309512206,11.444444444444445,4.07850290718242,0.44849969895987407,2.402593533781152
interleaved,dot_product,9.373690027048795,10.15625,5.114396447045778,0.7041947204481178,1.4338184834753338
interleaved,l1_norm,9.23017083168986,11.0,4.736393498711748,0.5794749177887288,1.9447494307259567
interleaved,l2_norm,9.318526151565889,9.837837837837839,4.306824085504662,0.6399602812160701,1.609377603827861
random,dot_product,9.064763278935644,9.157894736842104,4.77343461026934,0.6910798005840106,1.4613062770404295
random,l1_norm,9.56031826943531,12.125,4.714940430878997,0.589278340855684,1.907246260544286
random,l2_norm,9.117691700266857,12.487179487179487,4.059646583946906,0.6326138002901478,1.6991482702142364
