Grouping Function,Evaluation Function,Run,Starting Distance,Convergence Speed (rounds),Convergence Accuracy (final distance),Pearson Correlation,Final Points,Shapley Values
random,dot_product,3,12.4453328715888,,6.210149409790779,0.4637308652152177,"[0.18515406 0.44172647 0.25571227 0.23419577 0.36246116 0.33345617
 0.23694078 0.49228878 0.16881915 0.68185924 0.         0.26095668
 0.23799998 0.15294407 0.25541181 0.24374779 0.54955427 0.08597974
 0.44076535 0.13052749 0.42050339 0.25162006 0.48833506 0.16473029
 0.38710672 0.13386406 0.31137462 0.23777025 0.25106485 0.18294423
 0.49912064 0.23028976 0.705172   0.32706136 0.31958472 0.30317781
 0.24654951 0.14309365 0.62111706 0.43215127 0.28368715 0.43008782
 0.07111205 0.4905448  0.17318716 0.35993627 0.53191728 0.02245956
 0.39718137 0.0954181  0.08468813 0.5230553  0.34643929 0.322008
 0.32677462 0.25103675 0.41049363 0.32709209 0.42870301 0.33703084
 0.42525983 0.32449043 0.11312775 0.10428855 0.45330608 0.23040522
 0.29385932 0.64644759 0.45036209 0.39707406 0.13585506 0.39545155
 0.40590645 0.22706828 0.33694065 0.37372304 0.20637317 0.36011339
 0.37674521 0.17806802 0.51298394 0.44704788 0.19720885 0.58929735
 0.29846313 0.2913474  0.13033545 0.0952479  0.19522537 0.3736718
 0.24202661 0.20343658 0.21143176 0.42502184 0.18336329 0.24213392
 0.24292035 0.25933689 0.57311226 1.        ]","[0.42341828 0.4891078  0.57108893 0.52065037 0.61206252 0.54774479
 0.61269037 0.8872036  0.41645941 0.98414048 0.50875192 0.71127159
 0.72617511 0.10236373 0.67585633 0.52584032 0.67855678 0.63112531
 0.82262573 0.41098844 0.92296771 0.74237069 0.73495457 0.55416195
 0.35532922 0.49493417 0.85094237 0.70292551 0.64855497 0.4059799
 0.71920963 0.33208546 0.71558053 0.50276272 0.57986534 0.67777615
 0.69271113 0.         0.89322768 0.34968248 0.67290608 0.79294516
 0.28889133 0.45573854 0.75879633 0.73362912 0.826569   0.45672116
 0.93864663 0.27555272 0.34272184 0.61749274 0.51124675 0.68652902
 0.69192071 0.38718018 0.5865719  0.58881287 0.70684878 0.57255164
 0.74384785 0.49453068 0.6773809  0.55318206 0.52749661 0.6166027
 0.57301129 0.56890433 0.581121   0.86625959 0.52839719 0.63546497
 0.91027047 0.40553244 0.81970552 0.568663   0.40941275 0.58175914
 0.60137087 0.57861543 0.82070478 0.55598598 0.74516684 1.
 0.68785967 0.65924149 0.51076353 0.24687259 0.79154476 0.63461605
 0.69054982 0.37026939 0.3279345  0.2720009  0.71220053 0.53559859
 0.63702151 0.68621052 0.6147074  0.65977458]"
random,dot_product,4,7.973978411110865,7.0,5.206651116235977,0.4051347477319445,"[0.07148751 0.30876103 0.29362716 0.10596945 0.47155403 0.18746859
 0.32631142 0.35946677 0.1923871  0.42188257 0.12732125 0.22990516
 0.34437824 0.10484968 0.12392743 0.24019363 0.11261287 0.26618886
 0.24808534 0.18218365 0.19722636 0.07896525 0.3378933  0.5992513
 0.19691391 0.1356524  0.09942677 0.41283901 0.26798635 0.17245543
 0.05505377 0.27820711 0.15846121 0.42201801 0.24299374 0.08788435
 0.17033204 0.07783811 0.23283378 0.40767813 0.1325724  0.34081403
 0.16131493 0.19877388 0.26378821 0.1222363  0.25916969 0.24385616
 0.13861881 0.1558184  0.05896503 0.18066539 0.30191253 0.20906812
 0.18619081 0.22021313 0.23750273 0.24669848 0.20535896 0.42657929
 0.28614866 0.2742648  0.22573869 0.2051484  0.09863299 0.23543592
 0.20609812 0.05882983 0.34172332 0.38758692 0.19761421 0.10833229
 0.24464604 0.32285452 0.17172128 0.24470618 0.17658214 0.08462478
 0.25159863 0.32027692 0.31110215 0.1746394  0.2263238  0.14298694
 0.19044903 0.19245146 0.17645271 0.11330615 0.11583376 0.21666108
 0.25032031 0.36840334 0.37832358 0.         0.24740603 0.15103795
 0.23970201 0.17741039 0.29249842 1.        ]","[0.09157536 0.63197553 0.54510242 0.22304645 0.70035564 0.72231738
 0.57873645 0.71514135 0.79922026 0.67894541 0.23181094 0.5550218
 0.45693693 0.25434187 0.15713191 0.64411448 0.13675763 0.57093924
 0.39785474 0.52643193 0.40468694 0.76550878 0.69158275 0.58966589
 0.2900964  0.63704572 0.23087041 0.68076488 0.48581886 0.62902005
 0.46054815 0.60483248 0.21645007 0.71528497 0.         0.55379292
 0.59140998 0.3847476  0.34066138 0.67466215 0.69169635 0.38013657
 0.96099781 0.32448354 0.54344607 0.39661548 0.46369151 0.7433627
 0.48261317 0.47505926 0.33020031 0.43289408 0.2852919  0.75603489
 0.6221841  0.64413369 0.36893891 0.56424044 0.53788406 0.64278771
 0.39428144 0.52366249 0.53958357 0.40713318 0.3728634  0.48168786
 0.42623693 0.47890961 0.51916901 0.86474576 1.         0.19444407
 0.50561814 0.67184542 0.38955971 0.44941325 0.95466834 0.28261847
 0.71977579 0.73296792 0.70015624 0.4097208  0.65703973 0.47352649
 0.72649818 0.63064424 0.45086939 0.39331521 0.22534461 0.60424327
 0.27738938 0.79718917 0.5832418  0.57999155 0.63969208 0.09413892
 0.53965399 0.47417047 0.54716774 0.82139644]"
random,dot_product,5,12.232557075135915,,5.6282468856302525,0.4662104838289338,"[0.         0.40567823 0.47644533 0.40954534 0.71259331 0.50223795
 0.46505428 0.37487789 0.23919873 0.68950289 0.24796079 0.41250663
 0.39026902 0.47250683 0.23844963 0.44915384 0.24380556 0.36000885
 0.18996544 0.39096507 0.28587017 0.43894797 0.51364837 1.
 0.33509656 0.60760382 0.28341942 0.58073675 0.15492411 0.48384625
 0.16490685 0.44199486 0.25002577 0.74989879 0.5775021  0.51669798
 0.451374   0.41666805 0.12661047 0.76519807 0.42301444 0.29198461
 0.62989645 0.0789806  0.43418347 0.41559199 0.3732467  0.63988486
 0.18962962 0.44087829 0.35603745 0.39532409 0.42027659 0.59037812
 0.44259073 0.40978926 0.34745854 0.54634666 0.28135825 0.92488199
 0.36570803 0.45234921 0.46910285 0.25479061 0.06972079 0.50523957
 0.60554064 0.28056251 0.56450465 0.49030598 0.28614151 0.44066911
 0.49332064 0.34614427 0.54757242 0.6096748  0.31341544 0.70886904
 0.57203147 0.1992822  0.49213397 0.53024025 0.37331414 0.63730806
 0.2631611  0.41958039 0.22517512 0.09463574 0.37872132 0.44865469
 0.46459717 0.41657597 0.24718336 0.40061739 0.44680148 0.33772705
 0.36323897 0.36016778 0.55705956 0.62428825]","[0.20969093 0.86177527 0.67112966 0.84145855 1.         0.63063585
 0.61412107 0.94173274 0.17060016 0.59268852 0.68817416 0.7532701
 0.52626255 0.66247787 0.50848625 0.3657268  0.47949704 0.40317719
 0.58923977 0.41143468 0.5515898  0.77135005 0.53475824 0.46013548
 0.66999531 0.52585162 0.64074478 0.64993675 0.66831841 0.93537569
 0.44884932 0.73853487 0.68998036 0.65307541 0.76814173 0.77186297
 0.50442236 0.44971512 0.         0.69535651 0.41982031 0.64957144
 0.81926251 0.36252919 0.59628269 0.4647745  0.54929103 0.8185171
 0.36720462 0.67010218 0.58348423 0.65723503 0.76080147 0.53301887
 0.790677   0.71494141 0.66950938 0.483046   0.59157477 0.95346244
 0.72899547 0.78209583 0.56011864 0.41230865 0.50336049 0.73797372
 0.62814719 0.40447328 0.7045994  0.85376888 0.37130291 0.71204391
 0.71046912 0.8208443  0.60690474 0.68090131 0.5827074  0.67432811
 0.89504177 0.72030044 0.76350184 0.45433358 0.30118545 0.90038739
 0.63044523 0.66510132 0.50500138 0.31467219 0.59404797 0.74227815
 0.44047726 0.51247227 0.61744164 0.62079634 0.43921406 0.56436591
 0.59884064 0.64420875 0.53325018 0.92483497]"
random,dot_product,6,10.316076815180608,,8.216157678635563,0.21649657394490243,"[0.23600407 0.42662738 0.2606068  0.29202623 0.34171137 0.3109274
 0.08491066 0.429957   0.23541765 0.48739166 0.31761362 0.31842286
 0.2334032  0.20046802 0.25431479 0.21771384 0.13194997 0.39016828
 0.30177161 0.24340677 0.24537251 0.37701248 0.35410494 0.60813379
 0.39249446 0.223477   0.31682345 0.43201977 0.27074776 0.61587831
 0.22960082 0.17368661 0.40554799 0.34942119 0.28256861 0.47461305
 0.15550668 0.20675964 0.55796353 0.12185947 0.12050423 0.22348275
 0.36882743 0.24845743 0.29410463 0.19732053 0.39182021 0.26101488
 0.28929407 0.         0.35556513 1.         0.24018851 0.29120339
 0.21133533 0.21638466 0.24734697 0.17455477 0.41967342 0.31169217
 0.45728303 0.326219   0.22590775 0.10337242 0.35619853 0.35368462
 0.28477825 0.31491536 0.35623191 0.20691681 0.21272592 0.18556954
 0.29557768 0.36897583 0.17456882 0.35137518 0.25154695 0.3096684
 0.40470404 0.36201397 0.21048176 0.25861776 0.29020129 0.77322808
 0.34901768 0.35046045 0.28215815 0.18275904 0.30848766 0.37502958
 0.29112039 0.25822582 0.02613641 0.36927176 0.11979145 0.32933054
 0.34813207 0.05147549 0.28607025 0.47333076]","[0.58943822 0.69181029 0.63742141 0.64929068 0.53913921 0.42148143
 0.65395523 0.66724367 0.67067573 0.68929377 0.48999112 0.50316219
 0.52430513 0.36121339 0.4479163  0.46404206 0.56370708 0.6823073
 0.61325237 0.69328873 0.55736885 0.66030379 0.45926092 0.89035091
 0.66350463 0.89173842 0.342572   0.66404978 0.64515705 0.75260072
 0.76748555 0.5764271  0.78838147 0.90173164 0.23846692 0.50810044
 0.67857057 0.39439239 0.61241907 0.68755918 0.81390908 0.70356703
 0.65112147 0.93304907 0.7510231  0.39927723 0.74868877 0.50935343
 0.42127769 0.70673195 0.38223217 0.75477054 0.65487881 0.51278848
 0.65881551 0.61843792 0.65222213 0.4593649  0.57793601 0.77471096
 0.43442195 0.64485604 0.51052274 0.24116664 0.68282785 1.
 0.55210696 0.92069879 0.88938311 0.88887951 0.82916922 0.43093541
 0.94200047 0.79002946 0.49949877 0.6419567  0.41988731 0.7489547
 0.60020108 0.52834908 0.74107502 0.57573634 0.59403702 0.94686678
 0.5367393  0.48424448 0.42866149 0.         0.71911716 0.50576745
 0.5985803  0.36551057 0.70490362 0.56979098 0.74323984 0.57820151
 0.6875197  0.66546868 0.47430412 0.63816147]"
random,dot_product,7,8.448209102055948,9.0,6.295549181954681,0.3606619125791022,"[0.32832494 0.62998915 0.53040011 0.3770028  0.99995907 0.42628515
 0.55808263 0.52016914 0.34784202 0.49068636 0.38783539 0.36049011
 0.55783657 0.37661925 0.47730546 0.45599039 0.43896757 0.48504017
 0.51331526 0.42279263 0.38689318 0.44610511 1.         0.43099001
 0.42456245 0.29922566 0.45909553 0.5039428  0.43150261 0.48267081
 0.32952308 0.33265824 0.50596703 0.5062192  0.53732068 0.3850582
 0.4681378  0.34484939 0.70230477 0.32906648 0.43330892 0.39852634
 0.2788858  0.46189878 0.38550609 0.41395638 0.34046836 0.40671557
 0.42508206 0.27109592 0.30188779 0.7353176  0.50083893 0.51939974
 0.54205221 0.44792548 0.44590261 0.45521118 0.5400317  0.36292685
 0.43747179 0.29547058 0.34322665 0.46322111 0.44649386 0.35814656
 0.39001788 0.3901348  0.52062851 0.61847838 0.         0.49918111
 0.48814061 0.41598354 0.37597777 0.55351407 0.28383034 0.44033162
 0.67142127 0.33743841 0.33171707 0.50926654 0.44346241 0.68496412
 0.36793856 0.38789768 0.34914839 0.38896604 0.31853953 0.39633899
 0.52380382 0.47441024 0.29604162 0.37641981 0.45009435 0.36801308
 0.29036133 0.49320158 0.69252063 0.75304436]","[0.27803852 0.52130111 1.         0.67801609 0.25106029 0.78565682
 0.74587251 0.39976892 0.671554   0.41175619 0.1697624  0.55496705
 0.3500715  0.38557625 0.47007078 0.60690862 0.23136469 0.17529945
 0.47851133 0.63305256 0.44059593 0.22546477 0.73206565 0.33081169
 0.34187983 0.13538327 0.77951001 0.45429897 0.65897694 0.18354232
 0.79515697 0.275605   0.66836387 0.783935   0.72096646 0.63370141
 0.10246726 0.16418526 0.7739635  0.51479314 0.12691185 0.66321085
 0.24330676 0.66035962 0.39615831 0.35994104 0.86189963 0.2209619
 0.29956759 0.41793109 0.66318591 0.79402605 0.45896691 0.6933962
 0.24285182 0.47839302 0.76349545 0.39478869 0.79363169 0.007447
 0.56099007 0.26082533 0.6115484  0.17727943 0.52259837 0.32506262
 0.37862024 0.47370932 0.68395945 0.6968465  0.20301776 0.46036869
 0.57943342 0.59806574 0.56727645 0.6116621  0.5013334  0.37296936
 0.95084425 0.36274075 0.35501599 0.75777627 0.59480894 0.66511782
 0.10498085 0.2526427  0.33741067 0.         0.21794181 0.64123447
 0.6020396  0.57840177 0.32231338 0.40226698 0.5657896  0.58395066
 0.30541641 0.48267108 0.6400831  0.70685848]"
random,dot_product,8,8.252041316054687,7.0,6.888434088160063,0.4677586939756079,"[0.28472071 0.35681923 0.22117957 0.42902606 0.58580495 0.28946856
 0.4399762  0.49366502 0.4550054  0.89196794 0.20246412 0.43989005
 0.2272091  0.3195719  0.19577019 0.24185922 0.29139023 0.41661954
 0.33536293 0.16790704 0.18137591 0.39818002 0.36940397 0.85149882
 0.18198374 0.36323292 0.42097533 0.33760883 0.31149367 0.23105938
 0.48295427 0.34010106 0.32411871 0.76144637 0.58462312 0.28222772
 0.22713326 0.21670385 0.1793766  0.82546571 0.28869407 0.31811691
 0.42224511 0.14647072 0.3993417  0.48721978 0.42184572 0.58880974
 0.08425839 0.68422506 0.3767676  0.27748119 0.44010346 0.38391204
 0.61866319 0.37316221 0.37144814 0.35495116 0.38764126 0.72502759
 0.46886331 0.26131125 0.25722149 0.42381427 0.         0.2390349
 0.36588402 0.32920035 0.29674799 0.59801692 0.42887203 0.17477753
 0.5129827  0.33327676 0.32015059 0.46043517 0.57266975 0.32022269
 0.26946171 0.85748619 0.19267186 0.70083899 0.38813286 0.27354703
 0.41300231 0.28265052 0.57575204 0.12060422 0.44252011 0.39108585
 0.55029392 0.38171201 0.21125697 0.34137727 0.2488851  0.18122504
 0.20092516 0.36436421 0.36839623 1.        ]","[0.40769205 0.58266953 0.82402056 0.80708331 0.86079525 0.60184276
 0.57740747 0.7956415  0.41180316 0.81517786 0.4800419  0.54524512
 0.48203483 0.20554358 0.55086132 0.61044953 0.50898058 0.80008483
 0.31628266 0.19657942 0.19616029 0.55827661 0.52445247 0.78504359
 0.6657828  0.82299883 0.44141579 0.68972945 0.24368099 0.2719369
 0.25065029 1.         0.12632282 0.55424916 0.75525829 0.43584566
 0.42227787 0.31569342 0.45455    0.76207977 0.58909348 0.36465897
 0.44879664 0.48245825 0.64883775 0.40424453 0.78072389 0.79650753
 0.12862734 0.39634092 0.5372052  0.50519135 0.38345025 0.55293165
 0.6641498  0.47811659 0.56379327 0.59568232 0.25132278 0.72230233
 0.61547292 0.44360487 0.31956075 0.40877752 0.2064374  0.76711357
 0.63024396 0.33742398 0.79905854 0.50040523 0.53943282 0.36734236
 0.54233643 0.52297183 0.50546168 0.69761346 0.54685459 0.05510615
 0.73620306 0.77227781 0.57925975 0.63648316 0.74880642 0.5341369
 0.51918923 0.54360638 0.60415691 0.07583245 0.54622667 0.5750522
 0.46816111 0.52706824 0.49788148 0.55304764 0.46757959 0.62179131
 0.         0.54186266 0.37296901 0.81536435]"
random,dot_product,9,9.626416336791912,8.0,4.6757560469250645,0.49121004870475393,"[0.17901359 0.42170983 0.53937305 0.14692599 0.76134812 0.47749206
 0.49516538 0.43971403 0.24799377 0.46972235 0.23919319 0.44705366
 0.63158061 0.35528151 0.36047504 0.31717669 0.42219406 0.21040369
 0.35602306 0.12979294 0.25398154 0.35725697 0.85182586 0.25553523
 0.36486074 0.27790032 0.58809983 0.21332183 0.50253971 0.17753323
 0.37272659 0.24513671 0.53390572 0.5376063  0.37617034 0.6033727
 0.27275901 0.07787983 0.62917263 0.27295709 0.35552145 0.61573889
 0.29896867 0.40372674 0.32514642 0.34860273 0.54309233 0.32338417
 0.66225776 0.06987225 0.27971665 0.74509459 0.31993539 0.45737604
 0.37314938 0.49074905 0.50128472 0.09982748 0.65133875 0.45232369
 0.52982998 0.52794732 0.31293103 0.0719033  0.35110748 0.40472365
 0.26483092 0.46214954 0.5658049  0.5620203  0.11187183 0.50165222
 0.63914179 0.34957162 0.31251524 0.61843298 0.26227711 0.39454268
 0.87882523 0.25094582 0.57644191 0.48025072 0.33553966 1.
 0.25318653 0.49387098 0.20419236 0.         0.43112042 0.42468864
 0.59185944 0.37201965 0.09395078 0.19735443 0.49063497 0.15501955
 0.34439704 0.1839591  0.85738021 0.64294077]","[0.19183003 0.88551109 0.34720243 0.18522259 0.65985022 0.46814151
 0.54625136 0.62459401 0.58712426 0.44090222 0.57521092 0.76309676
 0.59943449 0.46837967 0.46712454 0.68595687 0.64542676 0.24065197
 0.54073831 0.66335705 0.9086835  0.19385406 1.         0.58951711
 0.40937633 0.48589103 0.59164653 0.61412109 0.63174774 0.46463821
 0.63864208 0.63132506 0.92626244 0.50051899 0.54062656 0.65224647
 0.60415476 0.42869861 0.67057826 0.7189763  0.52048038 0.67522117
 0.52642411 0.74611091 0.65022476 0.49162264 0.84812867 0.15832896
 0.93286754 0.68476947 0.37236685 0.47339614 0.41241854 0.55729554
 0.49602323 0.40677572 0.53033382 0.38668243 0.75711745 0.52057279
 0.93093949 0.52654261 0.53148416 0.20948838 0.82917885 0.83186249
 0.41916353 0.75755021 0.64960571 0.42172447 0.28764535 0.46836011
 0.82332163 0.51255039 0.5513994  0.6789017  0.18294056 0.6167969
 0.67715071 0.62620325 0.50004499 0.82253786 0.39170248 0.45872657
 0.51129293 0.74746142 0.37012821 0.         0.76537465 0.65620565
 0.48188874 0.67760829 0.33609449 0.22735082 0.76622398 0.30035007
 0.50519836 0.40952619 0.75121676 0.94748171]"
random,dot_product,10,10.737185831040822,14.0,3.5012599078186195,0.5392947733681552,"[0.04479317 0.64294828 0.39235792 0.34094243 0.55129296 0.27740595
 0.33646764 0.51783339 0.25932585 0.62662163 0.28453742 0.39913726
 0.52315737 0.20247292 0.1565486  0.31240631 0.24735772 0.27886366
 0.09338351 0.31277276 0.31343449 0.43842122 0.24372424 1.
 0.23832535 0.34724057 0.2945407  0.45336547 0.28010909 0.43845633
 0.1442672  0.53231319 0.16161984 0.56899031 0.2502341  0.28193285
 0.51263309 0.1957788  0.         0.45103252 0.18212766 0.30818229
 0.39686395 0.19608885 0.36249761 0.17613131 0.28316866 0.51661938
 0.15967635 0.28738896 0.14348248 0.25540738 0.8281355  0.34365002
 0.40826811 0.54380692 0.21751468 0.56513911 0.1863701  0.67455509
 0.37967011 0.32011258 0.35686889 0.36371434 0.03813271 0.43451914
 0.22884736 0.09227373 0.58308184 0.57437921 0.53277341 0.218895
 0.36576832 0.47217351 0.32824272 0.4160179  0.4689408  0.08943099
 0.46048604 0.61786577 0.2966467  0.32001389 0.25701668 0.24507859
 0.87661792 0.21456159 0.33457585 0.12635247 0.09141429 0.35998406
 0.32119749 0.30053955 0.17402999 0.36631267 0.30376269 0.24969655
 0.26932162 0.3477861  0.846237   0.63409412]","[0.39390674 0.76480513 0.64743446 0.67239532 0.67300064 0.70504638
 0.32828203 0.59231564 0.22393836 0.65439391 0.50653104 0.65535963
 0.5802093  0.62907174 0.43717283 0.63308214 0.57664194 0.60983024
 0.64996992 0.61352764 0.41457408 0.43162005 0.55637062 0.62044299
 0.33132795 0.62990234 0.44916751 0.83003183 0.72512915 0.40551953
 0.33128181 0.54729548 0.37523339 0.6654543  0.57108105 0.66256074
 0.73261028 0.49638271 0.         0.58063247 0.46889938 0.59427254
 0.58323582 0.49531349 0.56342826 0.45712223 0.50141602 0.37239794
 0.6189717  0.64768352 0.68234735 0.44486787 0.67985713 0.69152377
 0.60751776 0.54018807 0.47379886 0.6398728  0.43911783 0.6461383
 0.49342042 0.40048919 0.46079895 0.78165497 0.2980087  0.51736873
 0.64882296 0.10092695 0.64104332 0.71610457 0.54248497 0.57501396
 0.92150373 0.73436057 0.38054735 0.47869806 1.         0.32543408
 0.56239334 0.67866878 0.6005172  0.37212986 0.47984491 0.52427581
 0.76135146 0.43955744 0.63202634 0.31223963 0.1705767  0.51708581
 0.4451459  0.5795586  0.47851986 0.46807443 0.61027916 0.19960188
 0.45735904 0.61538786 0.79116746 0.66337969]"
random,dot_product,11,10.627466332061523,15.0,3.6761846872365034,0.44440159173840754,"[0.         0.51722235 0.21522377 0.56767181 0.67592506 0.21295159
 0.39212125 0.84162221 0.2315921  0.6981731  0.33237456 0.40074154
 0.17321212 0.24480054 0.08830651 0.3071439  0.32653135 0.25035536
 0.30887103 0.29518061 0.31336699 0.52584138 0.38983244 1.
 0.30433072 0.42790938 0.14091576 0.31632291 0.21512908 0.30811602
 0.259497   0.4493339  0.11840722 0.9204573  0.41504408 0.35871414
 0.38738198 0.3192351  0.14400351 0.95886708 0.38345185 0.34047069
 0.27626893 0.10531077 0.56613896 0.31649518 0.35399348 0.69025817
 0.21658741 0.08090047 0.28842497 0.72898292 0.54185043 0.55299191
 0.46842432 0.33022178 0.50332584 0.40697742 0.85308151 0.50598049
 0.36326788 0.6219901  0.32090511 0.16622479 0.53924024 0.17872685
 0.26452483 0.53291152 0.50246773 0.29849056 0.01786572 0.27681911
 0.5731265  0.25815908 0.41087887 0.51297357 0.25457291 0.59194711
 0.63144854 0.29205268 0.59604387 0.31966526 0.18735355 0.4461281
 0.16350931 0.57622482 0.14201037 0.13626288 0.27236629 0.14671813
 0.34420466 0.23230136 0.18576359 0.14316983 0.2724473  0.16653172
 0.15066431 0.19948455 0.71868612 0.83694078]","[0.43309671 0.42796969 0.36867086 0.63606476 0.72784463 0.68588177
 0.62841934 0.56498331 0.40847239 0.6572752  0.64982553 0.56690356
 0.7351386  0.40193091 0.49031474 0.59073115 0.53054456 0.81257892
 0.48678569 0.67362782 0.21103054 0.81063907 0.71472953 0.8324351
 0.13937156 0.47027647 0.37592831 0.59350226 0.66398686 0.73267359
 0.05368926 0.46686903 0.         0.64390127 0.7993065  0.55590548
 0.42744971 0.6222291  0.4191509  0.7716486  0.32540991 0.6685398
 0.54604858 0.34901312 0.47048913 0.72074036 0.27373636 0.96507768
 0.27796953 0.55391354 0.43429031 0.67717596 0.39871903 0.6334562
 0.54652211 0.68725088 0.75803573 0.54890407 1.         0.68994956
 0.31792044 0.58581924 0.56907852 0.20015018 0.44411203 0.32292133
 0.3230785  0.86160216 0.2374667  0.4588674  0.32142319 0.92149207
 0.36011268 0.57075444 0.71726063 0.69456464 0.31439361 0.52102686
 0.73847226 0.56108326 0.66886047 0.83113927 0.58974766 0.79959834
 0.40505284 0.5189668  0.44128142 0.19649869 0.38233654 0.47683555
 0.90332701 0.86952799 0.42695211 0.58852285 0.61642549 0.52185329
 0.22192597 0.44977228 0.3926629  0.90574157]"
random,dot_product,12,6.568540344706672,5.0,4.948824198351391,0.2796896124174624,"[0.26656244 0.32225536 0.15598201 0.31434492 0.87380066 0.23055938
 0.31544281 0.53449762 0.32225118 0.22602145 0.28965745 0.01992658
 0.24421027 0.2076811  0.07759487 0.26992794 0.28664968 0.37834817
 0.         0.20336073 0.17483394 0.1562047  0.16485458 0.45760099
 0.03392251 0.3057753  0.26232902 0.40720392 0.31879803 0.32851261
 0.2908021  0.28678191 0.04386689 0.40504239 0.22143706 0.25725779
 0.28743543 0.17218674 0.06519915 1.         0.25047866 0.18391352
 0.26737696 0.25614106 0.35245565 0.23011547 0.19094887 0.36037282
 0.31029864 0.22146255 0.16002874 0.3267913  0.20460589 0.33875506
 0.50757802 0.18129184 0.25962379 0.13472119 0.29575287 0.23503943
 0.32537317 0.28409071 0.17493502 0.16779399 0.52535028 0.18511571
 0.25507077 0.50354462 0.44631141 0.02303316 0.10501682 0.22922141
 0.56396351 0.31460754 0.42925937 0.28678068 0.14635139 0.30135777
 0.40687082 0.14717293 0.28794955 0.08556307 0.093298   0.2260875
 0.16463411 0.29802713 0.12909384 0.37428358 0.26480346 0.27797033
 0.18056117 0.25678681 0.27071295 0.35137325 0.33403821 0.36794763
 0.1784681  0.29449775 0.26375335 0.56785509]","[0.         0.70679058 0.25862571 0.36917036 1.         0.58942999
 0.50473611 0.54407171 0.57185007 0.52510392 0.31771146 0.77796992
 0.43504292 0.29699158 0.45725814 0.37271335 0.30668194 0.63219131
 0.18788096 0.45081408 0.48016024 0.64225443 0.84723653 0.71546404
 0.47981952 0.49579918 0.46124196 0.51728704 0.40616459 0.79691584
 0.18530517 0.13074852 0.65592897 0.82012669 0.64421819 0.90192898
 0.62927855 0.17360522 0.59418781 0.80920703 0.42980393 0.39956007
 0.65158263 0.36830113 0.51503196 0.62162764 0.60249165 0.60379146
 0.27420471 0.41068532 0.57507676 0.49824216 0.67493898 0.82319115
 0.80384264 0.65059394 0.68044567 0.87137227 0.69117821 0.59434513
 0.46290701 0.60078663 0.60975871 0.64980268 0.92961224 0.51954952
 0.09746497 0.63915114 0.59211378 0.5417734  0.17608589 0.48603861
 0.49437429 0.63623074 0.38259711 0.56263248 0.22339688 0.69649314
 0.89288276 0.40019197 0.64665357 0.59767467 0.47547895 0.52753407
 0.40491232 0.85966327 0.48263298 0.02644888 0.77231907 0.72091528
 0.77468878 0.25830812 0.45759766 0.42552941 0.43372489 0.10953198
 0.50600087 0.42519594 0.52131443 0.78417258]"
random,dot_product,13,10.813681637841766,16.0,2.0234401862146036,0.1894043453953977,"[0.19184209 0.25611599 0.16614227 0.31965897 0.52294919 0.32710676
 0.40294388 0.27528581 0.20785995 0.44415108 0.2027458  0.24499319
 0.28361769 0.18767879 0.26191735 0.29510991 0.22130765 0.31272435
 0.27367303 0.313107   0.18463782 0.31090271 0.21292289 1.
 0.28441627 0.19886845 0.20740401 0.39610413 0.32871485 0.25402879
 0.24850497 0.26926133 0.28400979 0.55278145 0.43976557 0.34610147
 0.38796941 0.1996504  0.2395422  0.2799579  0.24364478 0.28305116
 0.49153517 0.17224056 0.23086369 0.20688976 0.31545874 0.31637555
 0.3779006  0.27286159 0.25859654 0.2663583  0.59287552 0.10946415
 0.39642577 0.3319556  0.34007508 0.41314744 0.27127657 0.44208964
 0.23166494 0.27005009 0.26560884 0.28234929 0.21379583 0.31494135
 0.27365863 0.25484123 0.358991   0.42097767 0.31343387 0.29920209
 0.23164527 0.2773433  0.36563723 0.294501   0.32757631 0.12512256
 0.35961538 0.57765942 0.27719553 0.4788917  0.28230986 0.33274926
 0.50803743 0.26842785 0.4481096  0.         0.17258508 0.35858945
 0.30161295 0.43054583 0.23691947 0.31318448 0.15962256 0.30849643
 0.14800784 0.25437034 0.21750332 0.6520579 ]","[0.45185231 0.68370984 0.85980883 0.49257425 0.57933478 0.50856592
 0.43399162 0.77991939 0.83606063 0.62696064 0.35217927 0.67050105
 0.3735071  0.61328464 0.51807743 0.74240779 0.38671727 0.58412809
 0.64169761 0.52295865 0.38646647 0.68132475 0.66601236 0.79691368
 0.56837793 0.63613282 0.58163384 0.63670229 0.52452187 0.66579035
 0.2907594  0.48703025 0.24944446 0.67578349 0.76752795 0.7331306
 0.51562481 0.57553859 0.58869592 0.84175724 0.75186994 0.48682009
 0.43220476 0.37596637 0.67034022 0.63376131 0.76550837 0.72263389
 0.43506303 0.7260066  0.39062477 0.59864505 0.41604655 0.85229191
 0.56508623 0.8083417  0.68644485 0.57797085 0.56143431 0.6439108
 0.77895975 0.64390301 0.6306171  0.60759013 0.         0.62044284
 0.78496824 0.43605921 0.91157888 0.45744248 0.76297058 0.5060967
 0.76828161 0.6403235  0.48501696 0.87591644 0.74192394 0.6017433
 1.         0.73503115 0.7112966  0.69477517 0.8349604  0.57658176
 0.8403039  0.58007841 0.64953823 0.5515451  0.43581854 0.73260553
 0.76759517 0.69125467 0.75473436 0.62228391 0.61825694 0.58449079
 0.61160737 0.47538348 0.72130036 0.99728586]"
