Grouping Function,Evaluation Function,Starting Distance,Convergence Speed (rounds),Convergence Accuracy (final distance),Pearson Correlation,Inverted Pearson
epsilon_greedy,dot_product,9.643759761689951,13.242424242424242,5.335693589810647,0.4687168129372576,2.1987663303703466
epsilon_greedy,l1_norm,9.718531293524379,13.894736842105264,3.9209018097652635,0.4155280878989443,2.241320809098654
epsilon_greedy,l2_norm,9.671715346834995,18.372093023255815,3.591989111757526,0.4616821710327942,2.289575957177444
interleaved,dot_product,9.609611251374044,10.151515151515152,4.917000159450268,0.6058548200403028,1.6703971639250648
interleaved,l1_norm,9.17333943901191,8.63888888888889,4.127852445604073,0.5043756982870922,2.2577815197604147
interleaved,l2_norm,9.364318202307663,8.90625,4.334982821142247,0.6122791814897696,1.6708556744336485
random,dot_product,9.60513072195765,14.21875,5.079352332756592,0.5789127988531535,1.7520047941412067
random,l1_norm,9.547122389352543,11.135135135135135,4.132146565497323,0.4941913283399512,2.22846061278266
random,l2_norm,9.43292105835996,10.78125,4.231052027441405,0.5883105155147105,1.7621655047516986
