Grouping Function,Evaluation Function,Run,Starting Distance,Convergence Speed (rounds),Convergence Accuracy (final distance),Pearson Correlation,Final Points,Shapley Values,Inverted Pearson
random,l2_norm,14,10.959776652882656,95.0,4.890300740598879,0.864726088883456,"[2.22966538 2.58195671 1.8279077  6.92671348 3.27515166 2.71782244
 3.56778437 3.10162164 2.51400471 2.81443582 4.63509062 3.01430471
 2.59357441 2.19877766 2.14657256 5.8991894  2.58111082 3.03366027
 1.91264697 2.71281784]","[-0.23076093  0.23557103  0.28974263  1.26407152  0.18431261  0.36457189
  0.39286013  0.07363816  0.38517752  0.3106169   0.98025606  0.48768976
  0.25464944  0.29545019  0.28714662  1.10576673  0.34853382  0.68881628
  0.10313999  0.29846585]",1.1564355613362043
random,l2_norm,15,9.475220548179578,8.0,1.7906953434078177,0.83419130833067,"[5.06437237 5.4998972  5.43598021 6.41679468 5.02620097 6.22319525
 7.28222693 5.46632153 5.56291201 5.62067353 6.66420876 6.26348621
 7.93984794 6.15766255 7.48107061 7.58527146 8.02148451 7.49756875
 6.93306674 6.88364565]","[0.20419591 0.27702036 0.21751939 0.49208645 0.395298   0.70852925
 0.62276737 0.27048446 0.51076371 0.24943991 1.03702063 0.40418997
 0.92909758 0.40255479 0.85041742 0.71529748 0.8936883  0.84829303
 0.50857408 0.71253924]",1.1987657867128054
random,l2_norm,16,9.785233758578672,26.0,4.6045551496194035,0.8619927105058304,"[3.80213621 3.41175372 3.3827598  5.3998507  3.840994   4.85660138
 3.04304314 4.04363548 4.38241041 3.94829833 4.21290988 4.01928972
 3.93607558 3.98118764 4.63917607 4.53868096 6.34268208 4.82861679
 4.69428972 3.75684657]","[ 0.15346752  0.35437618  0.05151135  0.77526622  0.30500771  0.65699971
 -0.02524082  0.3072021   0.46995584  0.24696772  0.28198514  0.40278334
  0.43598234  0.60785676  0.64261974  0.69544397  0.99124499  0.79584857
  0.34627773  0.42683795]",1.1601026178204974
random,l2_norm,17,9.422667847733464,,5.2878064611771975,0.8278786170707149,"[ 0.14703786  0.76555172  0.76444846  0.11577075  0.99114157  1.28434307
  1.34068008  0.0983526   0.18039093  1.39651119  1.04114136  1.02867498
  0.97160205  0.14156598  2.7892074   0.3092206   5.33810722  1.72836702
  0.98430097 -0.1752562 ]","[-0.29466367  0.46412783  0.63781951 -0.03920615  0.19477079  0.49504478
  0.33355381  0.22943433  0.27444856  0.72020861  0.30223771  0.14113228
  0.29449806  0.09501933  0.9436275   0.06890213  1.17134144  0.54387534
  0.33261263  0.22438186]",1.207906544969482
random,l2_norm,18,9.324545732452801,23.0,3.662749032095886,0.8871968013460603,"[4.86804782 4.22966374 5.59555345 2.73931126 3.26168595 4.88331244
 1.51305961 5.8494657  3.6071156  2.61949348 1.59448129 2.15610609
 3.65083477 3.51384992 2.11569423 3.58335465 2.17330131 3.2295439
 4.72064357 3.27035829]","[ 1.03966271  1.56256402  1.1146248   0.40759561  0.88178688  1.04296429
 -0.15956058  1.43953193  0.51273248  0.43275971 -0.45531056  0.44249968
  0.63932666  0.66904006  0.05476238  0.82114939  0.23766427  0.56836755
  0.94012359  0.68769179]",1.1271456327195883
random,l2_norm,19,11.358295976727634,27.0,3.9751458341268258,0.8520512587077168,"[7.50239088 6.38006896 6.069133   4.98786145 4.86395418 6.72905375
 3.09466741 6.8115579  3.16792167 3.87922308 3.05468825 4.4554635
 4.57931338 4.482666   3.91356457 5.45918979 4.0897365  5.62163325
 6.34380405 4.66087148]","[ 1.15892344  1.44794665  1.22145252  0.32166612  0.8050846   0.95233425
 -0.18882211  1.39385887  0.54326682  0.35325369 -0.43103969  0.32820841
  0.63583191  0.74865994  0.12901666  0.80673588  0.24373163  0.58566792
  1.01397915  0.81021995]",1.1736383108179114
random,l2_norm,20,6.42554233295451,6.0,2.224396689318396,0.8056346915197794,"[2.63413016 4.62739909 3.09147298 0.9511757  0.82671774 1.37054917
 0.40166909 0.97487721 4.30659351 1.02859566 0.27365932 1.80196774
 1.25473069 0.57123988 0.14708478 0.82729671 0.02468242 0.78391555
 2.32344988 2.79246452]","[ 0.9153475   1.37233351  1.05266896  0.32874255  0.81288519  0.75492343
 -0.23047932  0.66751734  1.12373049  0.30317483 -0.31826646  0.29518769
  0.68584578  0.564942    0.02576761  0.69266464  0.02458403  0.46798514
  1.02355309  0.75898702]",1.241257372015054
random,l2_norm,21,10.732350567149842,84.0,4.676509969278111,0.8741563163951807,"[1.63325079 1.83031533 3.2882363  6.08248576 2.01629747 2.48689429
 2.3093841  1.44090491 3.08570147 2.23541196 4.03297678 3.50512785
 2.35856228 2.80453073 1.48357371 6.43671011 2.12074814 2.92098986
 2.13713022 1.5852692 ]","[-0.14584833  0.15987774  0.36278337  1.22964498  0.06089868  0.39708036
  0.46598707  0.11343714  0.42716281  0.12701318  1.04926179  0.38740018
  0.30749636  0.29241012  0.29062149  1.05534498  0.36533164  0.70759409
  0.18333077  0.28288776]",1.1439601604936858
random,l2_norm,22,10.991776763895706,83.0,4.535905135835296,0.9366890872985336,"[2.5973736  1.9809133  1.77255088 5.82147702 2.55056683 2.59074237
 5.01734891 2.31945638 2.1542207  1.63473567 3.66497576 5.99261934
 2.11010959 1.84721727 2.45074492 1.41546743 6.84275792 2.8396392
 1.58997884 3.00641774]","[ 0.17534971  0.12220995  0.14776091  0.92916153  0.19708362  0.15199234
  0.78128163 -0.02693829  0.32260247  0.01219914  0.64123213  0.97239472
  0.19903385  0.28831922  0.12689139  0.07035872  1.04531576  0.59153926
 -0.08406759  0.32022045]",1.0675901038668645
random,l2_norm,23,10.565507227311615,22.0,3.4694205675823726,0.8477946168029051,"[6.30534008 7.52772489 5.86980361 2.6686577  3.69516513 3.0800603
 2.52196705 6.70954499 4.41218605 3.15575151 1.97584302 2.74927033
 3.4696677  4.18533335 2.24694978 4.2029374  2.81641378 2.89379268
 5.17378834 3.33915084]","[ 1.13515955  1.40806535  1.16408117  0.29047601  0.77902114  1.02914196
 -0.12509833  1.35819548  0.3998037   0.50680403 -0.36856934  0.370045
  0.69215656  0.64513627  0.04691327  0.80704538  0.19389597  0.6262216
  1.16167496  0.75980691]",1.1795309620755465
random,l2_norm,24,12.632783842281219,,5.671006109590666,0.8032022320222474,"[4.9554818  5.88539319 4.5733155  7.68030105 5.22684144 6.11175204
 6.11719458 4.44527591 4.88264428 5.20109749 6.21072826 6.71486305
 5.22815067 4.72175752 4.81928099 7.01878604 5.34221576 6.70594809
 4.99713206 5.36026089]","[-0.1585652   0.19120171  0.39255343  1.22104604  0.19775285  0.37317742
  0.33690518  0.15832499  0.38559628  0.21226178  0.96741314  0.4799492
  0.24999036  0.22778195  0.27700972  1.05213009  0.26842011  0.80547448
  0.2004286   0.28086405]",1.2450164605273428
random,l2_norm,25,7.548617789897269,8.0,2.6874066449364737,0.7974379792273132,"[3.07792677 5.09953401 2.60462194 1.71018221 2.02859698 2.64895064
 0.69497161 2.10371481 4.35077356 2.02631747 1.84471341 1.40526045
 1.53894537 1.43219733 1.0539927  1.66169112 1.18822532 1.55028981
 2.32661632 2.45590087]","[ 0.95837957  1.26296086  1.03209209  0.08784081  0.81923856  0.80782587
 -0.25273934  0.63314974  1.32588988  0.32975129 -0.2390786   0.3329705
  0.53456651  0.61399667  0.12645358  0.7377436   0.10067073  0.3870073
  0.96685003  0.75652536]",1.2540160188620082
random,l2_norm,26,8.048134802899371,7.0,2.158060437505106,0.8154151498124297,"[2.76991411 3.80743009 2.85547967 2.39665915 2.8785536  1.2560282
 5.88085576 2.1966279  5.30166867 2.13936909 0.34885038 0.97952479
 1.69902349 2.13007386 1.65538332 2.47143745 1.2235597  2.34064598
 2.0872997  2.05478245]","[ 0.83478385  1.17536608  0.43330378  0.91212442  0.85152818 -0.25421301
  1.37617945  0.66451251  1.38326064  0.39545166 -0.27096235  0.26362697
  0.71170768  0.6216634  -0.07810498  0.56547108  0.08902773  0.49170436
  1.16675279  0.67804935]",1.2263691694102452
random,l2_norm,27,10.983591709252666,,5.068033665724433,0.793256035655006,"[1.81253568 2.44869898 3.20463063 6.35055075 2.72903746 3.24753211
 4.93273463 1.94192132 2.8200695  2.42864656 3.39615279 5.97900802
 2.48001933 2.22715219 2.14398111 3.04230528 4.66511521 1.64542763
 1.9382627  2.21448534]","[ 0.20501527  0.08905532  0.18724876  0.97065276  0.20532216  0.19476922
  0.78594662 -0.03656632  0.39322084 -0.02789561  0.66399152  0.91839707
  0.11152659  0.24413745  0.17522268  0.00471738  1.07134912  0.6072753
 -0.04917179  0.26972657]",1.2606270296755848
random,l2_norm,28,7.095158050627594,4.0,2.489714582885181,0.7415561000193794,"[5.31231784 4.35424439 4.10009072 3.44848583 4.99325789 4.29189878
 4.52808484 4.61127868 4.73738265 4.63902485 4.50732175 4.91592412
 5.05735356 4.32154196 4.85781478 3.767701   4.4357354  3.85025899
 4.85081287 4.23920837]","[ 0.72982352  0.4676528   0.31569273 -0.16158422  0.73058559  0.76175177
  0.14341479  0.59204406  1.01952943  0.49142451  0.47378537  0.57946792
  0.68092342  0.56108672  0.5972722   0.21944899  0.66320038  0.14072749
  0.71667148  0.61605979]",1.3485156415999633
random,l2_norm,29,10.22623231364315,26.0,4.452857485717409,0.8864024755166772,"[3.69920899 6.34006855 5.08994295 5.04435931 4.28738779 4.05502685
 5.66673929 4.37238871 6.21459778 3.35779574 3.7562603  3.66168664
 4.15364511 4.0017725  3.92993721 4.03652207 3.91498949 3.98475913
 5.38133105 4.52241601]","[0.53718382 1.13010025 0.58371639 0.80074846 0.62898844 0.2006037
 0.99963148 0.60741716 0.97939133 0.18296311 0.06086612 0.30024469
 0.63025664 0.31645814 0.16343443 0.29825955 0.42905563 0.52924009
 0.80165402 0.54112956]",1.128155694079157
random,l2_norm,30,10.18151410504328,39.0,4.488078806208783,0.8571551401586275,"[4.29915663 4.16620973 3.7840516  6.27081713 3.66374683 4.88416545
 3.38701223 3.67699959 3.83572975 3.61270937 4.20794046 4.2949243
 4.36229049 4.834222   4.82333005 5.03582739 6.39412404 5.21169803
 4.33640206 4.82852654]","[ 0.10413485  0.32844056  0.09501343  0.77263011  0.22334165  0.59768253
 -0.11566478  0.29554269  0.48461964  0.32249914  0.42377069  0.43992425
  0.42313384  0.56637333  0.68465737  0.67619973  0.97826437  0.85883609
  0.32008183  0.44291272]",1.166649948357
random,l2_norm,31,10.63611607543022,90.0,4.711738629877017,0.8525676535124476,"[3.45539987 1.92314139 3.25789523 6.28008436 2.30034713 1.86323864
 5.15350258 2.14174752 2.6447565  2.64467814 3.4122413  5.77983254
 3.06221725 1.52077979 2.30583806 2.3942303  6.47113144 3.21703735
 1.99023821 1.64560584]","[ 0.13943717  0.09689706  0.14910022  0.93786819  0.15969381  0.15650041
  0.78273747  0.07217188  0.37107662 -0.00296513  0.62820518  0.97396096
  0.15093516  0.27896954  0.12718793  0.08967019  1.02894016  0.64076124
 -0.17480046  0.37759331]",1.172927445558313
random,l2_norm,32,9.512951260745172,15.0,3.828717423773785,0.8711026672838061,"[4.86340355 4.61881089 3.65001194 3.27733561 4.62235911 4.47359035
 3.23706837 4.63211834 3.86844782 4.86679984 5.28306748 3.80746107
 5.09152866 3.76473379 5.88818811 3.01667463 3.92359126 5.41105117
 5.81588896 4.29565327]","[ 0.64669146  0.61036533  0.3058665   0.10785469  0.66198723  1.02694986
 -0.14264681  0.57043281  0.53946957  0.70564396  0.72418023 -0.12494277
  0.92008156  0.58152494  1.31592388 -0.10097321  0.2876335   0.93036944
  0.99024488  0.76597851]",1.147970311143817
random,l2_norm,33,8.837420113092824,33.0,4.387663293596662,0.8399889189516874,"[2.71629444 2.21576058 2.03503428 3.83831495 2.16257356 3.34130866
 1.7975813  2.43767475 2.48685089 2.29381687 3.44346854 2.79495041
 3.32673346 3.50281877 3.59803411 3.69724047 5.38809485 3.27544187
 2.32363282 2.0574368 ]","[ 0.12652557  0.3377797  -0.0406272   0.83727416  0.24531617  0.6680196
 -0.11266693  0.26636665  0.55393818  0.23037358  0.31661032  0.43046394
  0.37640893  0.65139437  0.75039385  0.68382392  1.06881367  0.80747213
  0.32734767  0.39736579]",1.1904918951169114
random,l2_norm,34,11.294008735073326,,5.0989277083128375,0.8328103130356102,"[2.77896422 3.25911931 3.06216809 7.32233666 2.85327742 2.44781996
 3.75854382 2.67592991 2.90599382 2.36376662 6.41189951 3.89618394
 3.12870588 3.27065652 2.61675325 5.59560082 4.70203849 3.50421911
 2.5273577  3.87090614]","[-0.11892869  0.22542211  0.42462813  1.21291146  0.09873501  0.41316872
  0.24473693  0.12472234  0.37952251  0.158961    0.92803874  0.59477397
  0.26772516  0.3848964   0.2652242   1.04710344  0.2962734   0.77927567
  0.11307632  0.27944937]",1.2007536222203832
random,l2_norm,35,8.571131358223175,9.0,3.023034608996062,0.7866609543680642,"[3.61170204 3.61011093 3.1038826  3.14865296 4.79300613 4.70398661
 3.56516726 3.99467218 3.78439403 3.3583664  4.15217961 3.3988214
 5.5396769  4.11584323 3.5001963  6.76214027 3.42929491 3.86569937
 4.98656178 4.12626388]","[ 0.49620697  0.59066997  0.33862414 -0.12928135  0.73029056  0.89909391
  0.0831511   0.46117769  0.65045158  0.61000417  0.62884885  0.01727698
  1.00670799  0.61857077  0.03072628  1.20024675  0.24097004  0.89444417
  0.78519063  0.74189873]",1.271195671333801
random,l2_norm,36,8.947639843821722,65.0,4.00784594831876,0.8720123569304649,"[1.63576976 0.86200351 0.50976928 3.70816138 0.61462803 0.75887969
 3.34880557 1.23465826 1.01245735 0.5326832  1.70904808 3.95004138
 0.46401369 0.76853965 0.67556658 0.92397269 4.55603038 0.98869698
 0.61787854 0.41706377]","[ 0.19024482  0.11427809  0.24444591  0.93074717  0.15587286  0.12666742
  0.71613741  0.00973827  0.42079202 -0.0309217   0.71736299  1.00856602
  0.18692188  0.26065405  0.14759796  0.09589068  1.03672007  0.54423969
 -0.17757288  0.28555819]",1.1467727401479255
random,l2_norm,37,9.448206139792793,17.0,4.349676748481074,0.9131780685129187,"[4.01299618 5.22148692 4.45355958 4.66815454 3.57609406 3.05260092
 5.83459969 3.69707292 5.40439168 2.83342972 3.05748719 3.75581663
 3.9736172  3.33362034 3.44452562 3.2061381  3.34573637 3.53722078
 4.175386   3.57336509]","[ 0.50394662  1.08302402  0.65338328  0.77554964  0.60558016  0.24667669
  1.08107112  0.64492127  1.08512672  0.14164763 -0.06100707  0.24936552
  0.64327027  0.37694565  0.23898396  0.38359581  0.3460687   0.41438019
  0.76024527  0.54856752]",1.09507667176947
random,l2_norm,38,7.323120244034925,6.0,2.6414785632358475,0.7857402138579263,"[3.4786088  5.14177261 3.84377952 2.23813145 1.61404421 2.18298781
 1.1021313  1.8722206  4.73198227 0.98539223 1.71418161 1.56534189
 1.92338894 0.83635791 1.37654894 1.24739944 0.76386156 2.08012927
 4.95045359 1.69583361]","[ 0.89963308  1.41442236  1.06885327  0.21013431  0.79955703  0.76041757
 -0.15846051  0.64976542  1.31440523  0.31542146 -0.27306399  0.41909755
  0.50826746  0.59204717  0.08862985  0.62873069 -0.06522566  0.36808527
  1.08229514  0.69908231]",1.2726852748061273
random,l2_norm,39,10.859448689887788,,5.346756261657483,0.8675961866788875,"[2.79626069 3.08913016 3.11417844 4.60512126 2.50614182 1.95182712
 4.60616324 2.57278748 3.12121848 3.58474306 3.64520053 5.08201406
 2.92152953 2.33498165 3.40647806 2.65966256 5.88618336 3.59097288
 2.63502915 3.05724576]","[ 0.13433021  0.09790448  0.12487526  0.90509692  0.19064622  0.15484415
  0.73464683  0.02838925  0.35499829 -0.0023265   0.65391635  0.99894513
  0.1257236   0.26483799  0.17655874  0.03883844  1.08076078  0.59574582
 -0.04953883  0.3747478 ]",1.1526099530565566
random,l2_norm,40,9.746201360784223,11.0,3.111525399968633,0.8833624645754268,"[5.17504371 5.28145389 4.24148616 3.73979203 5.92420179 5.61257977
 4.09402844 5.31375925 5.15425396 4.73818029 5.09799047 4.49568973
 6.35739241 5.68681624 4.02276354 7.3452916  5.02602852 5.52313585
 5.90061513 5.06544024]","[ 0.47396747  0.50891993  0.25681817 -0.23356113  0.7507145   1.04157798
  0.12167804  0.6135407   0.60570893  0.60873452  0.61965423 -0.03238065
  0.96731081  0.54071671  0.17857875  1.19884809  0.25241433  0.88878305
  0.84558565  0.68765984]",1.1320381384787874
random,l2_norm,41,9.575360987656051,7.0,2.602714365787109,0.8132663623292568,"[7.83995825 5.92954323 5.98592562 4.8552217  6.46965031 6.74340174
 5.68266784 6.40385166 7.09599159 5.60985246 5.69671895 7.19763935
 7.27619116 6.93681355 6.59030228 5.39257063 6.61802468 5.44281261
 6.98688522 6.06571323]","[ 0.64450383  0.51078483  0.35914444 -0.11111019  0.76380053  0.72107353
  0.16246435  0.62670148  1.01649893  0.44130319  0.42142193  0.51012479
  0.76874836  0.63578498  0.71614129  0.13584519  0.62196023  0.08971351
  0.71745867  0.58661487]",1.2296094444825234
random,l2_norm,42,8.355090545244536,7.0,2.5483255272507828,0.8588291135389728,"[4.41832871 6.34095312 3.75111876 2.64495659 3.80707184 2.30180907
 5.86050123 3.03126056 6.28903418 3.68103968 1.40074994 2.54344718
 3.40232615 2.5036672  2.44786258 2.99375264 1.9335434  3.53370908
 3.94479595 3.82805002]","[ 0.95956041  1.0709471   0.50894224  0.8124145   0.79302047 -0.15448948
  1.35098767  0.64811996  1.52235382  0.51746442 -0.4165425   0.33641272
  0.61598852  0.62887485  0.05833778  0.51385541  0.26156285  0.40810782
  1.00522231  0.57009273]",1.1643759907943794
random,l2_norm,43,8.900888098957639,32.0,4.447414642923661,0.8776069546161578,"[2.5908645  2.93852186 2.57829135 4.26402784 2.52636131 2.55475394
 2.04866616 2.666488   3.545139   3.15125492 3.40457413 3.0018193
 3.31612527 3.43989576 3.8339593  3.7428691  5.06168358 3.85739208
 2.76124324 3.15966664]","[ 0.08990984  0.36993761  0.08867517  0.76686226  0.24143027  0.55561702
 -0.1045485   0.33379698  0.44456004  0.21491792  0.31974159  0.40818183
  0.48150099  0.59392435  0.6653236   0.67049151  1.05028851  0.90251633
  0.31759292  0.51167381]",1.1394622555576417
random,l2_norm,44,8.53790145767577,18.0,4.390437895184515,0.8663583569580724,"[3.01875823 2.73495915 2.29632757 4.26403276 2.23082255 3.46194028
 1.75139124 2.49412588 2.77704274 2.36782433 2.78742593 3.35473802
 2.55149506 3.58509452 4.20142593 3.62221106 4.92720236 3.55321712
 2.9885119  3.21473462]","[-0.01024876  0.35395444  0.14488507  0.76888262  0.20669372  0.66322336
 -0.07267531  0.2924956   0.48223017  0.23719786  0.3444223   0.47639755
  0.41937445  0.56622858  0.64706574  0.66936382  1.00478224  0.88177923
  0.38908829  0.45725309]",1.154256771425586
