Grouping Function,Evaluation Function,Starting Distance,Convergence Speed (rounds),Convergence Accuracy (final distance),Pearson Correlation,Inverted Pearson
epsilon_greedy,dot_product,9.48520801257201,12.555555555555555,4.980672268232986,0.4299563928775361,2.488990005528461
epsilon_greedy,l1_norm,9.394361241684628,14.414634146341463,3.996814482074557,0.35618623481429723,2.798302664862174
epsilon_greedy,l2_norm,9.563804711668139,18.41025641025641,4.076670392966273,0.41190368284583095,2.5946312780661485
interleaved,dot_product,9.534677421748338,11.413793103448276,5.12755147296391,0.5728060749723146,1.7690643307962903
interleaved,l1_norm,9.454772246701861,11.0625,4.579326316371347,0.5065832667497715,2.2353313193399553
interleaved,l2_norm,9.831239456670966,13.033333333333333,4.759639993279305,0.565472016194963,1.8868224350235718
random,dot_product,9.832894534028583,10.62962962962963,5.404343349693476,0.5665492123002815,1.7929283746699023
random,l1_norm,9.678548716382998,13.692307692307692,4.726594237118815,0.5106595652859173,2.1216212364421674
random,l2_norm,10.022614104768586,17.483870967741936,4.535780981917569,0.5708577716563217,1.7961152201165893
