Grouping Function,Evaluation Function,Starting Distance,Convergence Speed (rounds),Convergence Accuracy (final distance),Pearson Correlation,Inverted Pearson
epsilon_greedy,dot_product,9.638455077819904,10.321428571428571,5.710852774536906,0.8105422790900638,1.2448321408026133
epsilon_greedy,l1_norm,9.4308776739302,13.153846153846153,4.028036080424169,0.7917300020519419,1.3270188546839246
epsilon_greedy,l2_norm,9.605913861118427,9.416666666666666,4.2872546655515,0.8061856685924559,1.2561868288268117
interleaved,dot_product,9.618682597820142,8.914285714285715,5.387596039439667,0.8555589369905023,1.1730521647519618
interleaved,l1_norm,9.53217218193178,9.516129032258064,4.598588921045275,0.8654326861963861,1.165647945178735
interleaved,l2_norm,9.862065358316821,16.65714285714286,4.547420204898171,0.8466355291103558,1.1919118107240652
random,dot_product,9.292241252693895,9.033333333333333,5.474987436286488,0.9132714464320583,1.0957644482592954
random,l1_norm,9.404428015618215,12.275,4.124670736724779,0.8418120192308028,1.2313793269033797
random,l2_norm,9.620506163981648,10.91891891891892,3.9047779441964083,0.8629653453750038,1.1724679566513898
