Grouping Function,Evaluation Function,Run,Starting Distance,Convergence Speed (rounds),Convergence Accuracy (final distance),Pearson Correlation,Final Points,Shapley Values,Inverted Pearson
random,l2_norm,14,10.555632603664323,33.0,4.846388787996668,0.9539224522084243,[128. 101. 106. 134. 180. 105. 128. 126.  99. 119.],"[ 0.86678486 -0.04864518  0.60543664  0.95727148  2.2868564   0.46639212
  0.700261    0.72393816  0.42785172  0.70809775]",1.0483032427687404
random,l2_norm,15,12.44702614294196,,5.317444824029163,0.9146080985806151,[113.  97.  91.  84.  84. 142. 108. 106. 140. 117.],"[ 1.68923263  0.88738372  0.22997252 -0.12960458  0.11225477  2.02029103
  1.3802349   1.35531958  1.8592656   1.67442323]",1.0933644711345822
random,l2_norm,16,9.005795050653958,9.0,2.871381492921354,0.8539078073505583,[123.  85.  99.  88.  75.  72.  81. 124.  91.  84.],"[ 1.93883173  1.11999452  1.57536018  0.70015605 -0.11837827  0.16126558
  1.21064695  2.2512538   1.27634794  1.42029989]",1.1710866107463354
random,l2_norm,17,7.586316724320247,5.0,1.8502680448580164,0.9125967795244829,[107.  92. 109.  73.  77.  70.  93. 132.  81.  91.],"[ 1.75109547  1.01330488  1.77792711  0.4824254   0.00699073 -0.00749829
  1.44102838  2.22191314  1.09738248  1.33561707]",1.095774193418762
random,l2_norm,18,10.193127668387719,,8.759748158347561,0.964715343687537,[41. 35. 64. 65. 54. 43. 48. 45. 44. 65.],"[-0.13059591 -0.53261324  0.39734244  0.57094121  0.35366762 -0.0653477
  0.06716816 -0.14245197 -0.22470876  0.58506381]",1.0365751996621
random,l2_norm,19,7.910423863492234,,5.341015900126831,0.9265209787660179,[79. 61. 54. 53. 50. 97. 72. 70. 89. 71.],"[ 1.68923263  0.88738372  0.22997252 -0.12960458  0.11225477  2.02029103
  1.3802349   1.35531958  1.8592656   1.67442323]",1.0793063761295991
random,l2_norm,20,10.09001786631236,9.0,3.2742774630848506,0.8742069207170927,[161. 195. 144. 127. 121. 125. 152. 143. 166. 147.],"[ 1.77567696  1.86946336  1.11518051  0.25762521 -0.09467521 -0.08588719
  1.43914357  1.10509444  1.53404662  1.50784489]",1.1438939412418767
random,l2_norm,21,8.004504537865662,7.0,3.1555095241841316,0.8489988715493333,[117. 121.  90.  75.  74.  67.  88.  76.  92.  95.],"[ 1.77567696  1.86946336  1.11518051  0.25762521 -0.09467521 -0.08588719
  1.43914357  1.10509444  1.53404662  1.50784489]",1.1778578670842113
random,l2_norm,22,11.08798646873174,9.0,3.161524105050299,0.916660229558619,[119. 124.  98.  72.  75.  65. 108.  82.  98.  97.],"[ 1.77567696  1.86946336  1.11518051  0.25762521 -0.09467521 -0.08588719
  1.43914357  1.10509444  1.53404662  1.50784489]",1.0909167516534561
random,l2_norm,23,10.863486180467,9.0,1.957838868373697,0.8129390806239624,[117.  98. 131. 104.  97.  92. 114. 158.  94. 108.],"[ 1.75109547  1.01330488  1.77792711  0.4824254   0.00699073 -0.00749829
  1.44102838  2.22191314  1.09738248  1.33561707]",1.230104473797054
random,l2_norm,24,9.604331100875529,11.0,2.994105116544999,0.8868385445797916,[115.  99. 110.  90.  81.  72.  90. 133.  91.  91.],"[ 1.93883173  1.11999452  1.57536018  0.70015605 -0.11837827  0.16126558
  1.21064695  2.2512538   1.27634794  1.42029989]",1.1276009665026765
random,l2_norm,25,11.341210470561123,,8.872912694074955,0.9166851954062658,[53. 54. 70. 86. 69. 62. 62. 57. 51. 87.],"[-0.13059591 -0.53261324  0.39734244  0.57094121  0.35366762 -0.0653477
  0.06716816 -0.14245197 -0.22470876  0.58506381]",1.0908870406233733
random,l2_norm,26,6.758105973038017,4.0,1.8912702408495665,0.89514552209718,[107.  91. 103.  68.  84. 125. 107. 132. 107. 105.],"[ 1.54439544  1.27418565  0.76773341 -0.4110039   0.22510276  1.92834284
  1.85574535  1.9977464   1.58288932  1.58750941]",1.1171367954309408
random,l2_norm,27,12.278364974891348,,5.3294474329571395,0.9301616722501509,[113.  87.  74.  77.  85. 135.  99.  99. 122. 118.],"[ 1.68923263  0.88738372  0.22997252 -0.12960458  0.11225477  2.02029103
  1.3802349   1.35531958  1.8592656   1.67442323]",1.0750819237487
random,l2_norm,28,9.866268963792526,9.0,1.9090146707974658,0.7868832559725283,[105. 109. 132. 101.  94.  84. 107. 158. 106.  96.],"[ 1.75109547  1.01330488  1.77792711  0.4824254   0.00699073 -0.00749829
  1.44102838  2.22191314  1.09738248  1.33561707]",1.2708365471115224
random,l2_norm,29,11.686393449264807,13.0,2.8487113108965954,0.8977522159233531,[127.  92.  99.  87.  76.  76.  86. 135.  95.  96.],"[ 1.93883173  1.11999452  1.57536018  0.70015605 -0.11837827  0.16126558
  1.21064695  2.2512538   1.27634794  1.42029989]",1.1138931013068938
random,l2_norm,30,9.27779601486932,13.0,4.0026350393234775,0.8507444164388255,[ 84.  70.  75.  96.  79.  89. 127. 104.  71. 109.],"[1.03778363 0.27495105 0.28955944 0.48398164 0.21375373 0.92638525
 1.506674   1.25839572 0.5294666  1.27794575]",1.1754411556245659
random,l2_norm,31,8.001062895433922,6.0,1.831102602336963,0.9385104378703044,[ 95.  84.  90.  61.  73. 116. 109. 113.  98.  93.],"[ 1.54439544  1.27418565  0.76773341 -0.4110039   0.22510276  1.92834284
  1.85574535  1.9977464   1.58288932  1.58750941]",1.0655182506752183
random,l2_norm,32,7.083718012771865,6.0,3.8857677149340843,0.5941638534048953,[45. 62. 38. 39. 35. 54. 46. 44. 39. 45.],"[ 1.58465028  1.74588899  0.8341914   0.37874011 -0.15666631  0.84196874
  1.62715316  1.24821908  1.28705572  1.51571337]",1.683037421865086
random,l2_norm,33,9.564181951650767,,8.549633114182997,0.8745327143386139,[25. 23. 30. 38. 29. 24. 27. 19. 23. 34.],"[-0.13059591 -0.53261324  0.39734244  0.57094121  0.35366762 -0.0653477
  0.06716816 -0.14245197 -0.22470876  0.58506381]",1.1434678012660437
random,l2_norm,34,10.78081262923242,11.0,3.231480010173938,0.912164661934866,[162. 163. 123.  99. 109.  98. 138. 119. 136. 133.],"[ 1.77567696  1.86946336  1.11518051  0.25762521 -0.09467521 -0.08588719
  1.43914357  1.10509444  1.53404662  1.50784489]",1.096293291913786
random,l2_norm,35,7.9855822384415,5.0,2.0920236209240834,0.7104881649751305,[ 86. 109.  96.  69. 101.  58.  83.  78.  80.  95.],"[ 1.41001791  1.3689839   1.41799955  0.31481916  0.87953476 -0.0293786
  1.42642617  1.22430507  1.19301397  1.32540947]",1.407482980430791
random,l2_norm,36,10.618090311152535,,5.400754288900303,0.940075558034903,[124. 100.  93.  91.  93. 149. 118. 118. 140. 121.],"[ 1.68923263  0.88738372  0.22997252 -0.12960458  0.11225477  2.02029103
  1.3802349   1.35531958  1.8592656   1.67442323]",1.0637442825238013
random,l2_norm,37,8.064676952606218,6.0,2.0396240242853456,0.741177588026836,[113. 120. 118.  76. 118.  73.  99.  88.  93. 108.],"[ 1.41001791  1.3689839   1.41799955  0.31481916  0.87953476 -0.0293786
  1.42642617  1.22430507  1.19301397  1.32540947]",1.3492043150713737
random,l2_norm,38,8.0082318871826,6.0,3.107000714363714,0.8322264429089964,[117. 120.  85.  71.  77.  67.  89.  78.  94.  88.],"[ 1.77567696  1.86946336  1.11518051  0.25762521 -0.09467521 -0.08588719
  1.43914357  1.10509444  1.53404662  1.50784489]",1.2015960421836172
random,l2_norm,39,8.047533009933577,8.0,3.97249819592085,0.8623175680706354,[ 94. 108.  62.  64.  59.  90.  92.  77.  87.  94.],"[ 1.58465028  1.74588899  0.8341914   0.37874011 -0.15666631  0.84196874
  1.62715316  1.24821908  1.28705572  1.51571337]",1.1596655768447552
random,l2_norm,40,9.341140265782457,6.0,2.9847525710255525,0.8202120700554544,[57. 68. 42. 40. 37. 37. 45. 45. 50. 47.],"[ 1.77567696  1.86946336  1.11518051  0.25762521 -0.09467521 -0.08588719
  1.43914357  1.10509444  1.53404662  1.50784489]",1.2191968839624492
random,l2_norm,41,10.098119178815201,8.0,1.7474646435684578,0.9019825069170959,[114. 101. 105.  76.  85. 133. 123. 139. 112. 101.],"[ 1.54439544  1.27418565  0.76773341 -0.4110039   0.22510276  1.92834284
  1.85574535  1.9977464   1.58288932  1.58750941]",1.108668951261505
random,l2_norm,42,7.949418224773771,9.0,4.084185629764571,0.9034659880594389,[ 83.  67.  72.  90.  71.  92. 122.  97.  78. 106.],"[1.03778363 0.27495105 0.28955944 0.48398164 0.21375373 0.92638525
 1.506674   1.25839572 0.5294666  1.27794575]",1.106848529127153
random,l2_norm,43,9.000639198388171,,6.180080352638654,0.9009942216298353,[ 86.  86.  87. 137. 108.  84.  81.  85. 106.  80.],"[ 0.56009034 -0.05186753  0.57970836  2.15455189  0.71427856  0.27395493
  0.4130939   0.37151639  0.81141749  0.52647285]",1.1098850314390143
random,l2_norm,44,11.355915525636918,57.0,4.681351695058112,0.9859410990413243,[123.  93. 109. 130. 173. 108. 121. 113. 102. 113.],"[ 0.86678486 -0.04864518  0.60543664  0.95727148  2.2868564   0.46639212
  0.700261    0.72393816  0.42785172  0.70809775]",1.0142593720581745
random,l2_norm,45,10.128121599603489,12.0,4.016778580267671,0.8535724107276195,[131. 160. 104.  94.  91. 132. 125. 126. 124. 134.],"[ 1.58465028  1.74588899  0.8341914   0.37874011 -0.15666631  0.84196874
  1.62715316  1.24821908  1.28705572  1.51571337]",1.171546769122446
random,l2_norm,46,7.000932158479251,4.0,2.0991308834884763,0.6638427973518358,[ 99. 114. 117.  80. 113.  74.  99.  86.  88.  96.],"[ 1.41001791  1.3689839   1.41799955  0.31481916  0.87953476 -0.0293786
  1.42642617  1.22430507  1.19301397  1.32540947]",1.506380733494652
random,l2_norm,47,8.94949832128007,7.0,1.7056314939442336,0.8722210428210319,[ 98.  85. 102.  61.  80. 123. 109. 128. 104.  95.],"[ 1.54439544  1.27418565  0.76773341 -0.4110039   0.22510276  1.92834284
  1.85574535  1.9977464   1.58288932  1.58750941]",1.1464983655584502
random,l2_norm,48,11.438132754083883,,6.237663921436772,0.9185372022411499,[107.  99. 105. 167. 129.  99. 108.  93. 137. 107.],"[ 0.56009034 -0.05186753  0.57970836  2.15455189  0.71427856  0.27395493
  0.4130939   0.37151639  0.81141749  0.52647285]",1.088687532263351
random,l2_norm,49,9.521829769473925,,5.962074557178085,0.9006195731523619,[ 86.  85.  99. 146. 114.  83.  83.  81. 118.  86.],"[ 0.56009034 -0.05186753  0.57970836  2.15455189  0.71427856  0.27395493
  0.4130939   0.37151639  0.81141749  0.52647285]",1.1103467321943552
random,dot_product,0,8.234399977029275,6.0,3.622981872717336,0.9217111742508702,[127. 156.  99.  99.  83.  96. 111. 111. 116. 122.],"[24.91430075 34.78000131 11.60022151 13.24878446 -5.05909326  9.55950837
 21.40779131 20.78321783 25.95907677 25.37315792]",1.0849385663711408
random,dot_product,1,10.019195577271581,,5.783395048749884,0.9078142006790997,[150. 180. 117.  94. 115. 144. 136. 155. 129. 128.],"[22.90249378 28.63509439 11.73316605 -7.49252251  9.24121678 18.73414986
 21.76082782 25.93388866 20.90319192 14.88582026]",1.1015469897385828
random,dot_product,2,10.030794202469034,15.0,4.789329454816512,0.8871544501537918,[135. 165. 101. 107.  80. 103. 111. 118. 132. 100.],"[31.23111616 37.61335012 16.4274888  18.18946529 -7.15122102 13.07460281
 24.40890391 28.96496728 29.09445097 19.73827567]",1.1271994406685848
random,dot_product,3,9.802062750836148,8.0,3.4508678246791407,0.9234831350561293,[120. 133.  90.  89.  73.  85. 106. 135. 110.  90.],"[28.36616539 35.38256193 15.21607951 15.64761751 -7.46123613 11.05778481
 23.60693706 31.92661882 26.50660555 17.52406827]",1.082856808142165
random,dot_product,4,9.872544481041512,,11.079235866137418,0.9437132486203734,[145. 211. 112. 148. 132. 144. 143. 166. 152. 132.],"[12.31791008 18.35254634  4.22360812 12.56189618  8.70860254  9.38765337
 10.79964282 14.07130947 12.20749342  9.94263613]",1.059643913510712
random,dot_product,5,10.692681314832194,,11.03049926444432,0.9276009575196295,[142. 211. 114. 155. 130. 136. 138. 157. 157. 126.],"[12.31791008 18.35254634  4.22360812 12.56189618  8.70860254  9.38765337
 10.79964282 14.07130947 12.20749342  9.94263613]",1.0780497711795844
random,dot_product,6,8.327879711869544,6.0,3.8925851431290113,0.8925027273469355,[125. 175. 103.  97.  80. 111. 127. 114. 125. 124.],"[24.91430075 34.78000131 11.60022151 13.24878446 -5.05909326  9.55950837
 21.40779131 20.78321783 25.95907677 25.37315792]",1.1204447553595855
random,dot_product,7,11.716751758309268,,5.805157010358661,0.9601196820958887,[146. 105. 121.  90. 113. 150. 142. 151. 162. 130.],"[34.11832812 15.34467613 16.65569541 -6.65400255 13.74548035 32.66741051
 28.63689198 33.82933171 36.12752635 24.7751818 ]",1.0415368194692716
random,dot_product,8,6.832698458684095,4.0,4.4538107198500185,0.9203817788663711,[116. 146.  80.  83.  69.  93. 107. 107. 109.  90.],"[29.60161843 40.77129402 12.25654133 15.83595745 -8.1552878  16.60439134
 26.29453775 24.40470327 29.95420024 20.01210609]",1.086505646854172
random,dot_product,9,6.275983439156985,3.0,3.5337456890642036,0.8925312396798837,[144. 186. 106. 113.  93. 118. 135. 125. 143. 127.],"[24.91430075 34.78000131 11.60022151 13.24878446 -5.05909326  9.55950837
 21.40779131 20.78321783 25.95907677 25.37315792]",1.1204089622214917
random,dot_product,10,10.329595162397082,,7.3769140346709685,0.9113207622939115,[128. 129.  92. 156.  77. 104. 102. 120. 123.  95.],"[21.57368258 26.28553517  8.49085333 27.34477178 -3.75789154 15.52312037
 16.85216967 21.83063922 24.50067849 12.09474368]",1.0973084794895613
random,dot_product,11,10.673918939159005,,7.452076680074078,0.889983671816406,[124. 155.  97. 166.  91. 118. 120. 121. 140. 116.],"[21.57368258 26.28553517  8.49085333 27.34477178 -3.75789154 15.52312037
 16.85216967 21.83063922 24.50067849 12.09474368]",1.1236161197868462
random,dot_product,12,9.423491470629466,,7.214941011265637,0.8985613626194617,[118. 127.  80. 150.  74.  93. 106. 109. 119.  85.],"[21.57368258 26.28553517  8.49085333 27.34477178 -3.75789154 15.52312037
 16.85216967 21.83063922 24.50067849 12.09474368]",1.1128900502519128
random,dot_product,13,7.486634394206945,5.0,3.832530176917021,0.9311176164832755,[110. 142.  81.  76.  64.  81.  96. 100. 102. 111.],"[24.91430075 34.78000131 11.60022151 13.24878446 -5.05909326  9.55950837
 21.40779131 20.78321783 25.95907677 25.37315792]",1.07397817665279
random,dot_product,14,8.235191417393093,13.0,4.3240737686052135,0.9337845231084004,[110. 139.  77.  82.  66.  86.  99.  98. 115.  94.],"[29.60161843 40.77129402 12.25654133 15.83595745 -8.1552878  16.60439134
 26.29453775 24.40470327 29.95420024 20.01210609]",1.070910874246641
random,dot_product,15,9.302567385346165,7.0,3.6687799345021688,0.8900321421664799,[104. 153. 101.  91.  70.  89.  98. 111. 125. 105.],"[28.90190471 39.78676081 12.56308189 14.15780613 -8.49954523 10.10241585
 23.98061741 27.7442358  28.77012038 18.5223221 ]",1.1235549286634086
random,dot_product,16,6.9362744148679765,5.0,4.382932510155718,0.9331791394840339,[121. 145.  86.  81.  65.  90. 106. 100. 108.  95.],"[29.60161843 40.77129402 12.25654133 15.83595745 -8.1552878  16.60439134
 26.29453775 24.40470327 29.95420024 20.01210609]",1.071605608921897
random,dot_product,17,6.7965601573701875,,7.611335039553635,0.903413363826783,[ 93. 121.  71. 116.  62.  73.  87.  96. 102.  75.],"[21.57368258 26.28553517  8.49085333 27.34477178 -3.75789154 15.52312037
 16.85216967 21.83063922 24.50067849 12.09474368]",1.1069130035492105
random,dot_product,18,11.24735441038071,,10.924550109278997,0.9279854007021845,[127. 189.  95. 141. 119. 108. 123. 143. 120. 123.],"[12.31791008 18.35254634  4.22360812 12.56189618  8.70860254  9.38765337
 10.79964282 14.07130947 12.20749342  9.94263613]",1.0776031597515692
random,dot_product,19,10.391333402395341,11.0,4.037682449558808,0.9382134003706561,[120. 149.  92.  98.  73.  95. 120. 121. 122. 104.],"[28.36616539 35.38256193 15.21607951 15.64761751 -7.46123613 11.05778481
 23.60693706 31.92661882 26.50660555 17.52406827]",1.0658555927733862
random,dot_product,20,8.928466573017882,7.0,4.502969336173954,0.9360289178680985,[124. 164.  98. 100.  75.  94. 120. 115. 131. 105.],"[29.60161843 40.77129402 12.25654133 15.83595745 -8.1552878  16.60439134
 26.29453775 24.40470327 29.95420024 20.01210609]",1.0683430617481373
random,dot_product,21,9.789094386827202,10.0,3.6823576285021034,0.9240987870402411,[131. 140.  92. 101.  77.  95. 112. 131. 116.  91.],"[28.36616539 35.38256193 15.21607951 15.64761751 -7.46123613 11.05778481
 23.60693706 31.92661882 26.50660555 17.52406827]",1.082135388579894
random,dot_product,22,9.239908700260765,,6.458135160416902,0.8719822216945537,[117. 151. 101.  70.  90. 107. 106. 118. 128.  89.],"[22.90249378 28.63509439 11.73316605 -7.49252251  9.24121678 18.73414986
 21.76082782 25.93388866 20.90319192 14.88582026]",1.1468123719961456
random,dot_product,23,8.657878181186724,6.0,4.442321790234794,0.9128920591543251,[137. 170. 104. 107.  76. 100. 129. 118. 116. 106.],"[29.60161843 40.77129402 12.25654133 15.83595745 -8.1552878  16.60439134
 26.29453775 24.40470327 29.95420024 20.01210609]",1.0954197596223687
random,dot_product,24,9.18253469259956,8.0,3.5709849168355583,0.9443948956920033,[113. 155.  94.  97.  68.  93. 105. 121. 116. 100.],"[28.90190471 39.78676081 12.56308189 14.15780613 -8.49954523 10.10241585
 23.98061741 27.7442358  28.77012038 18.5223221 ]",1.0588790817926352
random,dot_product,25,8.990219564261789,,5.544175746232971,0.9171505727867262,[112.  71.  77.  61.  77. 104.  99. 101. 127.  98.],"[34.11832812 15.34467613 16.65569541 -6.65400255 13.74548035 32.66741051
 28.63689198 33.82933171 36.12752635 24.7751818 ]",1.0903335064836073
random,dot_product,26,11.011984066677812,,7.024224656787323,0.9005849828035396,[143. 156. 120. 183. 105. 125. 131. 153. 157. 117.],"[21.57368258 26.28553517  8.49085333 27.34477178 -3.75789154 15.52312037
 16.85216967 21.83063922 24.50067849 12.09474368]",1.1103893792310187
random,dot_product,27,10.258562109367297,,5.850784928133995,0.8604137950118164,[123.  80.  82.  60.  77.  95.  84. 125. 117.  87.],"[34.11832812 15.34467613 16.65569541 -6.65400255 13.74548035 32.66741051
 28.63689198 33.82933171 36.12752635 24.7751818 ]",1.162231481872355
random,dot_product,28,8.460224328129717,,5.79666142706,0.9147969936305672,[110. 135.  84.  72.  82. 108. 108. 126. 111.  90.],"[22.90249378 28.63509439 11.73316605 -7.49252251  9.24121678 18.73414986
 21.76082782 25.93388866 20.90319192 14.88582026]",1.0931387039558214
random,dot_product,29,10.340284984461618,16.0,4.961664869546666,0.8911207480505016,[126. 158.  91. 102.  76.  90. 110. 117. 114.  99.],"[31.23111616 37.61335012 16.4274888  18.18946529 -7.15122102 13.07460281
 24.40890391 28.96496728 29.09445097 19.73827567]",1.1221823778513662
random,dot_product,30,10.879857423524916,,7.321137480944967,0.9383557288979368,[102. 121.  84. 133.  66.  90.  90. 108. 120.  92.],"[21.57368258 26.28553517  8.49085333 27.34477178 -3.75789154 15.52312037
 16.85216967 21.83063922 24.50067849 12.09474368]",1.0656939252392714
random,dot_product,31,11.796306013728701,,7.631596841136156,0.944102920763737,[121. 137.  90.  74. 123. 101. 110. 133. 111.  90.],"[24.02462489 27.11848275  8.90553513 -1.98186538 25.2675043  17.50124318
 19.3647349  24.86823422 21.65497711 13.70675229]",1.0592065525981476
random,dot_product,32,12.129546766685724,,11.26162295085419,0.9521007506208,[111. 170.  80. 126. 106. 109. 104. 131. 118. 111.],"[12.31791008 18.35254634  4.22360812 12.56189618  8.70860254  9.38765337
 10.79964282 14.07130947 12.20749342  9.94263613]",1.0503090133559585
random,dot_product,33,10.14082070844083,8.0,4.466391977040748,0.9278609517382796,[124. 169. 100.  99.  78. 109. 125. 112. 132. 110.],"[29.60161843 40.77129402 12.25654133 15.83595745 -8.1552878  16.60439134
 26.29453775 24.40470327 29.95420024 20.01210609]",1.0777476928267895
random,dot_product,34,10.130996047762327,23.0,5.001463058557571,0.8756713561185518,[111. 135.  83.  85.  64.  77.  94.  88. 102.  89.],"[31.23111616 37.61335012 16.4274888  18.18946529 -7.15122102 13.07460281
 24.40890391 28.96496728 29.09445097 19.73827567]",1.1419809418370608
random,dot_product,35,8.902088848856636,8.0,3.593394190180958,0.9200431221338814,[102. 147.  84.  89.  66.  87. 100. 112. 106.  94.],"[28.90190471 39.78676081 12.56308189 14.15780613 -8.49954523 10.10241585
 23.98061741 27.7442358  28.77012038 18.5223221 ]",1.0869055764263227
random,dot_product,36,10.494901961694211,,7.338158406480074,0.8623016510448297,[115. 132.  86. 139.  74.  89.  88. 112. 104.  90.],"[21.57368258 26.28553517  8.49085333 27.34477178 -3.75789154 15.52312037
 16.85216967 21.83063922 24.50067849 12.09474368]",1.1596869828421696
random,dot_product,37,9.013629213893886,8.0,3.492050559944686,0.9246507662657973,[120. 165. 104. 101.  82. 103. 128. 125. 138. 106.],"[28.90190471 39.78676081 12.56308189 14.15780613 -8.49954523 10.10241585
 23.98061741 27.7442358  28.77012038 18.5223221 ]",1.0814893973845938
random,dot_product,38,8.376680503311219,6.0,3.7930275358038155,0.9089881525547628,[112. 160.  93.  98.  76.  96. 115. 103. 117. 121.],"[24.91430075 34.78000131 11.60022151 13.24878446 -5.05909326  9.55950837
 21.40779131 20.78321783 25.95907677 25.37315792]",1.1001243494642292
random,dot_product,39,11.20351112194175,,5.549287126377183,0.958247359864921,[128.  82.  94.  67.  85. 118. 111. 117. 132. 104.],"[34.11832812 15.34467613 16.65569541 -6.65400255 13.74548035 32.66741051
 28.63689198 33.82933171 36.12752635 24.7751818 ]",1.0435718812113028
random,dot_product,40,8.438073882059872,11.0,5.189673021264981,0.9016544117579097,[ 88. 121.  71.  77.  52.  69.  86.  82.  97.  78.],"[31.23111616 37.61335012 16.4274888  18.18946529 -7.15122102 13.07460281
 24.40890391 28.96496728 29.09445097 19.73827567]",1.1090723751357805
random,dot_product,41,10.846483195632555,16.0,4.748398936273477,0.928414994426712,[135. 166. 108. 118.  83. 100. 117. 137. 134. 109.],"[31.23111616 37.61335012 16.4274888  18.18946529 -7.15122102 13.07460281
 24.40890391 28.96496728 29.09445097 19.73827567]",1.0771045340747551
random,dot_product,42,6.944089040782548,5.0,3.58403247376402,0.894200354797705,[121. 159.  93.  96.  83. 100. 113. 122. 113. 105.],"[28.90190471 39.78676081 12.56308189 14.15780613 -8.49954523 10.10241585
 23.98061741 27.7442358  28.77012038 18.5223221 ]",1.1183176059309774
random,dot_product,43,9.951791917464416,21.0,4.818728028831929,0.9030067726604514,[130. 158.  92.  95.  75.  95. 115. 113. 126. 101.],"[31.23111616 37.61335012 16.4274888  18.18946529 -7.15122102 13.07460281
 24.40890391 28.96496728 29.09445097 19.73827567]",1.1074114062885552
random,dot_product,44,7.92240294733079,7.0,4.262600336801479,0.8725102419141252,[139. 187. 114. 119.  93. 123. 136. 123. 130. 115.],"[29.60161843 40.77129402 12.25654133 15.83595745 -8.1552878  16.60439134
 26.29453775 24.40470327 29.95420024 20.01210609]",1.1461183513515967
random,dot_product,45,6.045434448337109,2.0,3.5325294187532386,0.9054416266177292,[151. 186. 116. 117.  97. 118. 139. 119. 147. 139.],"[24.91430075 34.78000131 11.60022151 13.24878446 -5.05909326  9.55950837
 21.40779131 20.78321783 25.95907677 25.37315792]",1.1044334285087962
