Grouping Function,Evaluation Function,Starting Distance,Convergence Speed (rounds),Convergence Accuracy (final distance),Pearson Correlation,Inverted Pearson
epsilon_greedy,dot_product,8.88801786707728,7.529411764705882,5.023372408806284,0.8184935127847119,1.2274163307530725
epsilon_greedy,l1_norm,9.297707227742926,11.048780487804878,3.6442140420248417,0.7487215406764101,1.3606666261665217
epsilon_greedy,l2_norm,9.58585659138836,9.268292682926829,3.349472782969643,0.7858195500335466,1.2810683572013348
interleaved,dot_product,9.769054205225906,9.533333333333333,5.684412109652802,0.8001115299383847,1.2524543937418975
interleaved,l1_norm,9.2237815620223,10.777777777777779,4.118815901074499,0.7610778118113585,1.3250218639855191
interleaved,l2_norm,9.024762168350458,11.5,3.7061157777280034,0.8005008279675292,1.2638413450796195
random,dot_product,9.30673612461047,8.764705882352942,4.907963718479413,0.8754385684589755,1.143627301918755
random,l1_norm,9.558931375280286,20.615384615384617,4.232059190349259,0.8058687871789975,1.3173568818006356
random,l2_norm,9.3392482772428,13.307692307692308,4.03212096885702,0.8474507642955723,1.187815089141232
