Grouping Function,Evaluation Function,Run,Starting Distance,Convergence Speed (rounds),Convergence Accuracy (final distance),Pearson Correlation,Final Points,Shapley Values
random,l2_norm,10,10.301633630875084,,7.6342716995119035,0.8380085691446136,"[-4.16701735 -1.97102241 -1.94604718 -0.72298912 -1.92759594 -0.87726142
  0.52070178 -3.22224032 -0.35740841 -2.04049053 -0.87105866 -1.17997333
 -1.8007527  -2.4024463   3.77822919 -1.92129296 -1.47145206 -1.2151268
 -2.08049749  1.81217006]","[-0.34657575 -0.25179549 -0.08745108  0.15330981 -0.07652362 -0.11782202
  0.31788744 -0.173064    0.32795137 -0.41063758  0.21933476  0.21428954
 -0.02019234  0.01972877  0.73059456 -0.09129057  0.29512479  0.2431111
 -0.15781171  0.31879624]"
random,l2_norm,11,7.9189022691252875,7.0,1.7249088539331952,0.8343696637929069,"[ 2.36106112  7.42287717  1.12632954 -0.99469264  0.31887225 -0.44720027
 -3.55626804 -0.80119968  4.29842383 -2.53629248 -1.68761337 -2.79390067
 -1.11774878 -0.80444851 -1.77859406  0.29206967 -1.83424991 -1.42307548
  2.4595562   0.21382367]","[ 0.81787632  1.36580517  1.03936503  0.3005124   0.71101683  0.86699424
 -0.29783336  0.63336422  1.2361216   0.31301184 -0.25303168  0.37300122
  0.62012525  0.71649394  0.01531605  0.68465646  0.05090401  0.45290187
  0.95837114  0.71712244]"
random,l2_norm,12,10.275668181417034,17.0,3.813845540205288,0.7797742535869558,"[2.03483077 6.23010232 4.11007337 3.3986469  2.19993342 2.49760113
 4.45888483 2.46737088 7.01868354 1.38870965 2.52797444 1.3447305
 2.18458205 0.8355153  1.70583434 1.09653759 1.95612036 1.56508755
 4.1204758  1.82974783]","[0.5641309  1.11016134 0.58693837 0.65029331 0.63815134 0.11776373
 1.08884151 0.4875698  1.05026497 0.20262963 0.02345414 0.38836685
 0.50455895 0.30903602 0.30709342 0.40649953 0.35272462 0.53655738
 0.80101112 0.59529608]"
random,l2_norm,13,7.945197365191828,8.0,3.0195107676446518,0.8826632887857027,"[-1.03325002 -0.54984562 -0.46736672  0.03529146  0.45597992  0.53540492
  4.58677191 -0.98260637  2.54131806 -0.62268017  0.30473595  1.4167451
 -0.07113536  4.79535135 -0.66201169  2.26428008 -0.54973577  2.13949428
  3.10839196  2.12875783]","[0.07400001 0.16325453 0.15160316 0.03799751 0.46392651 0.54010285
 0.77574529 0.22677553 0.65281571 0.07783706 0.27439335 0.26931507
 0.40421918 0.81449595 0.01868055 0.66926959 0.08442543 0.7955418
 0.67264931 0.69729818]"
random,l2_norm,14,8.946383112879378,9.0,2.975799031882805,0.8518310673917807,"[-0.27837666  5.28113389  2.9766763   1.31743732  1.18096299  2.27606394
  1.34735949  5.65617078  1.49156349  4.99758033  0.33601133  0.12947166
  4.38633996  1.20998342  3.99464864 -0.56468509  4.05802665 -0.70308772
  2.09084329  1.1985914 ]","[ 0.37891518  0.98068408  0.80053074  0.27558912  0.68756384  0.80432786
  0.05955213  0.96767016  0.54447285  0.87871762  0.25316658 -0.19357207
  0.89988855  0.37915869  0.88750758 -0.25507075  0.89809023  0.01721698
  0.63430693  0.67493626]"
random,l2_norm,15,9.057510427497132,12.0,3.7732321840895753,0.8114948862850428,"[1.42102283 4.27690612 4.16431154 2.85511835 1.58447251 2.32794191
 4.86049354 2.08702917 5.75424164 0.8601628  1.50284126 1.12059683
 2.18583343 1.06068591 1.76401596 1.05248246 1.79172475 1.35156692
 3.57224812 1.59191624]","[0.54328518 1.00356363 0.67744097 0.697102   0.57170669 0.13267739
 1.0583582  0.57859354 1.09631368 0.17501465 0.02844322 0.33801296
 0.55266621 0.46827186 0.23060728 0.40321816 0.25600181 0.38590157
 0.88016845 0.64399554]"
random,l2_norm,16,10.996070569590705,90.0,4.898425564468582,0.8142188084034715,"[ 3.25361952  1.32283422 -0.4421106   5.44911742  2.93707472  1.32196102
  4.05891828  1.05225942  6.56164759  0.355272   -0.14254702  0.98300594
  1.88732067  1.97028657  2.11157906  1.7286283   0.12758312  1.27672997
  0.89826156  3.66316877]","[ 1.00698551  0.60557314 -0.03261326  1.0446967   0.91374728  0.24687436
  0.85962447  0.69396282  1.03407829  0.28950526 -0.18790527  0.40167825
  0.85238435  0.66835074  0.35380254  0.71367202 -0.07533779  0.58624348
  0.58178537  0.8432301 ]"
random,l2_norm,17,10.576975315934074,14.0,2.3312348180697784,0.8283639606550979,"[ 8.81911650e-01  3.04628816e-01 -2.91969130e-01 -5.23696987e-01
  3.75296770e-02  6.04996926e+00 -2.52884853e+00  6.37004156e-01
  1.38477014e-01  2.98737102e+00  3.29486445e+00 -8.79400610e-01
  2.96810968e+00  4.41889614e-04  9.21656477e+00 -2.45009916e+00
  1.00036748e+00  2.25165871e+00  3.33426582e+00  1.17314467e+00]","[ 0.63707828  0.59192005  0.34535813 -0.14081858  0.64523214  1.13560322
 -0.08766504  0.70239678  0.48623518  0.7950883   0.70330044 -0.08370102
  0.88077829  0.59949915  1.17628276 -0.06722466  0.32645977  0.98797269
  0.90477818  0.78406148]"
random,l2_norm,18,12.89419895881707,,6.636189416871495,0.8248054903555059,"[ 1.01605117 -0.78327903  0.08872043  2.82906504  0.80903891 -0.81181114
 -1.20254349 -1.18531356 -1.64443444 -1.09356644  2.22132783  6.63676709
 -0.36430322 -0.52025529  6.66664008 -0.78523852 -0.40155537  1.26285901
 -1.25617217  0.20485013]","[ 0.09023936 -0.06402589  0.17964995  0.44108657  0.23000593  0.10055735
 -0.06530722  0.38394723 -0.10725117  0.01423882  0.43941857  0.65281607
  0.23827426  0.18205612  0.67893813  0.02161217  0.298469    0.48740554
  0.14987895  0.31086534]"
random,l2_norm,19,6.4568728281830605,3.0,2.2802510732206707,0.7959387736141613,"[0.86682865 1.07908224 1.10573491 0.42951504 4.40739448 1.53614775
 1.30469447 1.59900388 0.29382167 1.41365355 2.81073789 3.19925449
 2.66650274 0.46606125 0.74903467 0.16402831 0.50337734 1.32989702
 1.27045218 4.39538227]","[ 0.31322245  0.38501432  0.32884509 -0.06219796  0.77599746  0.63266941
  0.20149158  0.46694309  0.2003856   0.38129914  0.40291655  0.692448
  0.72578234  0.51748592  0.1160625   0.3031309   0.12119412  0.52481588
  0.43400088  0.84898873]"
random,l2_norm,20,7.437021688836617,6.0,2.431547160899674,0.8323430499093071,"[-1.20291093 -1.01316322 -1.53609959 -3.18437786 -1.34253933  1.13248451
 -6.34241605 -2.0306261  -2.95391325  1.21356207 -1.30907565 -4.19260844
 -0.32587994 -2.6430467   6.4301082  -1.42866312 -2.89435769  0.89082619
  0.72976726 -2.70444296]","[ 0.56029271  0.63145691  0.30972634 -0.06876719  0.66230342  1.0450601
 -0.01606176  0.59896534  0.57309964  0.71805025  0.71371713 -0.06377801
  0.84922558  0.4960113   1.36563103  0.10800205  0.30269196  0.81449316
  0.97834922  0.74416638]"
random,l2_norm,21,9.276809296335117,8.0,0.8903069585209222,0.8273972047314184,"[1.89475173 2.01016965 0.94039415 3.05768983 2.07687562 3.6152185
 5.91825076 1.00559419 2.19159583 2.22194853 5.55447434 2.61145513
 6.20746742 1.69487553 5.57556727 4.59013656 8.74418444 7.32953855
 3.16732748 2.93994044]","[0.2293143  0.22669982 0.20635176 0.51898078 0.41819701 0.75218466
 0.49417616 0.3571561  0.62143533 0.22977061 0.97866321 0.33418789
 0.91244751 0.42619788 0.8409278  0.68467171 0.95283536 0.86266461
 0.53456777 0.66834706]"
random,l2_norm,22,9.423433389143156,7.0,1.7788309437256402,0.8335104064076742,"[ 1.63777235  6.6277776   2.96687886 -0.68218621  0.29632141  0.26151717
 -3.78954261 -1.17985218  6.14133307 -0.61826179 -0.73929663 -2.05499566
 -1.06032344  0.55443381 -0.57508213  0.269471   -0.93811967 -1.97034451
  2.71173081  2.19041269]","[ 0.90745493  1.40814526  1.08044034  0.28580226  0.80018117  0.75584755
 -0.26848547  0.61546362  1.29719731  0.28334244 -0.35626654  0.36214422
  0.60302661  0.6475962  -0.00489005  0.61194148  0.05437078  0.38884344
  1.12915211  0.72078736]"
random,l2_norm,23,9.268845608172128,7.0,1.6418344128215634,0.8457605281912522,"[5.80418107 4.41959655 2.01970865 1.79285945 6.96411823 1.39537743
 3.08750926 3.58777572 5.71887029 5.39082323 1.3972736  3.40338594
 4.16099647 5.18484542 1.76882221 7.34797039 3.61862727 3.91199108
 4.69352472 4.14111151]","[ 0.81866333  0.84459709  0.55438649 -0.05080967  1.05048192 -0.27291487
  0.758264    0.78035714  0.99197293  0.65451854 -0.28898636  0.75839478
  0.85900886  1.00928149 -0.01476799  1.17015028  0.2853755   0.79110835
  0.80495386  0.79607096]"
random,l2_norm,24,7.310857952483758,7.0,2.916365587888468,0.7560046145253215,"[-0.78404864  1.21103208  2.12633259  0.23296299  0.42823791 -0.24371057
 -0.37937766  4.28313768 -0.69165478  3.59659795 -1.99383407 -0.80525018
  3.97390112 -0.02386494  1.49505593 -3.88674813  2.47958851 -0.54405613
 -0.82734893  0.12374623]","[ 0.40649378  0.940214    0.78018578  0.30186034  0.61651038  0.85999057
  0.12967814  0.94903175  0.49047405  0.93420614  0.33023901 -0.2525138
  0.81291065  0.48825899  0.83563338 -0.28551661  0.79420392  0.08531638
  0.6356258   0.72084986]"
random,l2_norm,25,8.797985366307971,7.0,1.9966111545439473,0.7413368676406012,"[6.90140768 3.00320681 2.96698048 1.44927633 4.03901768 4.13080455
 2.68011671 3.75832271 5.97679581 3.25270106 3.24800361 5.39068664
 5.72118909 3.31032878 2.94114322 1.93287553 4.56961371 1.91343313
 3.65658642 2.67605189]","[ 0.67701617  0.4922431   0.40639529 -0.19961374  0.64817667  0.85058105
  0.16908603  0.62938     0.96822778  0.58939455  0.34054055  0.51930419
  0.81865063  0.6338271   0.68621279  0.21920269  0.66629303  0.0255116
  0.65023129  0.54831799]"
random,l2_norm,26,7.638716103872551,6.0,1.6291197857103406,0.8172649557740981,"[-0.48605205 -0.50754531 -1.10547248 -1.09368984  2.14382079  1.84122087
 -0.70444242 -0.65911068  0.15709872 -0.23825395  0.67631221 -0.72904694
  4.44297266  0.0414353  -0.60012842  7.16439322 -0.54819164  2.20715284
  1.13173462  0.40802732]","[ 0.49869703  0.49625974  0.26325947 -0.1249107   0.73505345  0.99206972
  0.11013155  0.47594115  0.60717979  0.54117004  0.6673146  -0.07361139
  1.02001845  0.48965272  0.1420962   1.25807897  0.29790152  0.79065899
  0.9302724   0.77803624]"
random,l2_norm,27,10.876540491532024,32.0,4.0273866182095714,0.8616948149547707,"[ 1.66333172 -0.20144589 -0.76569356  5.39613883 -0.85519231 -1.31589389
  4.64570219 -1.43810926 -1.36315943 -0.77676577  2.11946573  6.23418596
 -4.11337025 -0.64347248 -1.91780737 -1.75247618  5.71398643  1.22229717
 -0.56472972 -0.65588023]","[ 0.1670576   0.15712257  0.15062613  0.95632478  0.1555167   0.12010077
  0.79037322  0.03962754  0.33334739 -0.03229639  0.69952414  0.95719352
  0.19784023  0.31236127  0.22925468  0.00621144  1.01598037  0.57510602
 -0.17481837  0.32748729]"
random,l2_norm,28,9.998949174636394,10.0,1.6096211601814332,0.8061544311705015,"[ 1.01451199  0.18351553  0.23064871 -1.0870194   3.95415477  2.49685551
  0.83321938  0.20866005  1.50626649  0.90251209  1.72259407  0.41263202
  5.74447185  0.957693   -0.2320445   9.0508919  -0.32455784  2.56185254
  2.74834829  1.9720959 ]","[ 0.54936466  0.47999122  0.37352501 -0.18424406  0.76382171  1.00701317
  0.04851923  0.56674191  0.68973889  0.59114632  0.63076361 -0.06183188
  1.04275453  0.53805781  0.08216113  1.22277833  0.19249145  0.86262946
  0.82124826  0.67859917]"
random,l2_norm,29,8.096202423755859,5.0,2.505639519836535,0.8264802104890602,"[4.73914614 4.46730113 4.79981737 4.06844832 5.90953515 5.1344757
 5.00750255 4.4859123  4.24049513 4.75801108 5.63600932 5.59439303
 5.54756623 4.77422373 4.16833636 4.50158749 4.46600983 4.58909065
 4.39054963 5.90502135]","[ 0.32199159  0.34078795  0.38385399 -0.09086209  0.81342296  0.70035251
  0.16519204  0.3988067   0.16371182  0.34911561  0.42924865  0.61668273
  0.79970702  0.50856907  0.15293146  0.34002847  0.12089779  0.49655392
  0.3822645   0.91723933]"
random,l2_norm,30,11.461348357356009,15.0,2.286822852735522,0.8416438610428518,"[ 6.76038372  9.34582099  5.0511064  -1.25893817  0.96981692  1.08194922
 -0.67994374  5.521291   -0.75073829 -1.74214161 -3.24285093 -1.27224972
  0.60861794 -1.32746609 -0.99847905  3.42622687 -0.66868507 -0.29034602
  2.33055419 -1.25031282]","[ 1.20713748  1.47278498  1.17359973  0.31875054  0.93578523  0.99695269
 -0.12324877  1.36965448  0.43263717  0.41094661 -0.47342182  0.4060441
  0.61245511  0.68583204  0.13653979  0.81201162  0.17461307  0.61742739
  1.0525863   0.66088891]"
random,l2_norm,31,9.579636449842384,15.0,3.9215871734425547,0.8565181661601412,"[1.63143164 1.16584623 0.38192842 4.69686584 2.07376143 3.66134611
 0.37700676 2.36300792 2.13455513 2.06535258 3.06637921 1.50649926
 1.71058254 2.70961046 3.58378099 4.65413508 6.22551809 3.7797102
 1.597969   0.76365589]","[ 0.0463241   0.32018729 -0.02800921  0.80679211  0.26053194  0.58435789
 -0.02753096  0.25175329  0.59138082  0.27438305  0.37205681  0.39600251
  0.39905141  0.5843814   0.74586804  0.7136215   1.0238325   0.78588554
  0.32622442  0.49529957]"
random,l2_norm,32,7.748100581211503,8.0,2.288330854738774,0.8029912711513113,"[ 3.3579897   6.35611462  0.96817925 -0.3087329  -2.44532262  0.44489982
 -3.48390973  3.55637281 -3.38641922 -3.0380107  -6.95148952 -1.66331027
 -1.07749848 -3.42401763 -2.53308116  1.17917158 -3.38588296 -2.00424148
 -1.37408483 -2.61238865]","[ 1.10689305  1.34645086  1.22967917  0.32405115  0.94216353  0.91525242
 -0.10735381  1.34671311  0.52785248  0.42987321 -0.48837225  0.33384727
  0.71341774  0.79761222  0.06452958  0.89775044  0.26484482  0.56422975
  0.99840191  0.67213996]"
random,l2_norm,33,8.981924671242133,16.0,3.8656669369087853,0.8996692350848654,"[0.92056195 1.05935285 0.67561363 3.37255669 1.29092137 2.61362903
 0.23871463 1.16500167 2.34792778 1.08600117 2.07451216 1.80339686
 1.02424882 2.39413728 3.12497678 4.46279723 5.64992175 2.90722781
 1.30508439 2.11417476]","[ 0.09748037  0.31005144  0.09057668  0.86548996  0.22530438  0.6364536
 -0.14560715  0.32916001  0.56451869  0.22257349  0.2813093   0.38567592
  0.41121594  0.63923516  0.69202747  0.69455225  1.01895751  0.8203458
  0.29853756  0.48453569]"
random,l2_norm,34,6.4919162845820235,4.0,1.9182654257144016,0.7045306056135091,"[ 3.99068638  1.00717728  0.22548961 -0.19195305  1.5605947   1.83569934
  0.70192607  2.61976364  4.72737723  0.87552913  0.51074177  3.13379094
  3.45133557  0.68801547  1.18090153  0.13738744  2.59967699 -0.24856427
  1.79266133  1.43424087]","[ 0.65103565  0.55535444  0.51584704 -0.24931282  0.79221973  0.73605367
  0.22338148  0.72403293  0.98749778  0.40626406  0.42872068  0.45911247
  0.78572449  0.69831085  0.65527531  0.1101074   0.62943723 -0.04957213
  0.59335475  0.68613373]"
random,l2_norm,35,7.855975853125135,5.0,1.5299418766073734,0.8496695963606594,"[ 3.62279268  2.63891226  1.39657194 -0.0192808   5.29370187 -0.01230965
  2.83862324  2.79917257  4.36599792  3.20643566  0.2921483   2.16573841
  4.29339327  3.31163098  0.95942744  6.64921657  1.23922439  2.75155113
  2.11694756  3.43568286]","[ 0.78293531  0.79160802  0.58154689 -0.06247751  0.92128993 -0.14059884
  0.80505464  0.81728976  1.03375031  0.619644   -0.29193249  0.75287721
  0.84431465  1.04365933 -0.05936385  1.10345775  0.32820008  0.82228729
  0.81075625  0.79580793]"
random,l2_norm,36,8.688907942903793,8.0,2.9387003633286795,0.8632771120387557,"[ 0.66386059  4.3705741   3.09568033  0.5140065   0.32701816  1.98647428
  0.45746054  4.65150917  0.90074649  4.60551286  0.14864989 -0.19747296
  4.80899435  0.28757307  2.75016882 -1.06719137  4.1735912  -0.37145467
  1.1642346   1.54335741]","[ 0.32357394  0.95301903  0.71614697  0.28308444  0.58575308  0.82245966
  0.0241119   1.00925993  0.57317255  0.87066854  0.34679546 -0.20319975
  0.90040972  0.50036892  0.79464893 -0.10757628  0.8901582  -0.01050437
  0.62886051  0.67244116]"
random,l2_norm,37,9.052769893556428,9.0,3.1651416020633705,0.8650342907659136,"[-6.87729126e-02 -2.90119823e-01  7.74311934e-01  8.35529445e-01
  1.41233233e+00  2.26667639e+00  5.70898370e+00 -2.24081154e-01
  2.27304069e+00 -1.11338614e-03  1.80679599e+00  2.16297684e+00
  1.42020063e+00  3.83972192e+00 -6.00377364e-02  5.38692545e+00
  9.97407318e-03  2.79370124e+00  4.84941409e+00  3.24846751e+00]","[ 0.          0.22054505  0.21714917 -0.00419718  0.48768371  0.51954151
  0.74622857  0.23373533  0.70016656  0.08151461  0.25819072  0.28752491
  0.32043355  0.84226927 -0.00174406  0.75379542  0.02938113  0.76280133
  0.70880623  0.70052078]"
random,l2_norm,38,9.441764989779971,,6.684337970665663,0.7690502046032157,"[-1.48434909 -1.57207496 -1.09079086  0.77397155  0.13670661 -2.52290701
 -2.09965905 -1.67099384 -1.05135596 -1.57221254  0.34050142  2.89689828
  0.098078   -1.38899697  3.42628014 -1.70548946 -1.21203455 -0.86737334
 -0.86899977 -1.24330299]","[ 0.09957405 -0.04383333  0.18535316  0.42517283  0.21678491  0.05203883
 -0.08700765  0.37230755 -0.09446262  0.00083955  0.4606557   0.678557
  0.2088971   0.20739279  0.68793899 -0.05751364  0.3384119   0.54439832
  0.14628186  0.32108776]"
random,l2_norm,39,12.754257099399705,,7.647720744078565,0.8514514357310137,"[-2.24668465 -1.23828555 -0.01293395 -0.9111835  -0.91274451 -1.96826663
  1.15218816 -0.74695921  2.37666149 -2.19071243 -0.53637886  0.3735943
 -0.79715497 -0.64508583  6.99984745 -1.12939827  0.14313218  0.10201544
 -1.63435307  0.63168409]","[-0.34788741 -0.24326769 -0.09568042  0.15873348 -0.06514038 -0.09939797
  0.31394328 -0.17689829  0.31880347 -0.44089793  0.21802962  0.22511491
 -0.02629876  0.02500152  0.72783079 -0.10208976  0.31125081  0.23577679
 -0.14637058  0.31640873]"
random,l2_norm,40,8.25604191780056,7.0,1.6030374717267368,0.8701647631755993,"[ 0.06886003  0.58701233 -2.50041263 -3.3893875   2.88760421  1.19305517
 -0.9346344  -0.50758506  0.84339882 -0.06675582 -0.35887418 -1.28921013
  5.66136207 -0.44782043 -1.0466788   7.56069115 -0.89890933  1.95521795
  0.4446531   0.08602691]","[ 0.60433116  0.57788292  0.17042265 -0.1153492   0.70482209  0.92763614
  0.0982596   0.51071885  0.62176324  0.62133365  0.56729022  0.04348257
  1.07444276  0.50770766  0.05685939  1.29269146  0.23817946  0.878718
  0.81050725  0.70357004]"
random,l2_norm,41,8.666789525488143,7.0,1.811912222949552,0.8694191673277694,"[ 2.51487506  7.17113257  2.82217171 -2.48291267 -0.15169917 -2.114468
 -3.9809551  -0.34591648  5.11270826 -1.18106996 -1.9138233  -2.02962894
  0.03373275 -0.37476385 -2.90562386  0.79341279 -3.78800713 -0.35152213
  2.49929458 -0.72830858]","[ 0.92559604  1.36025959  1.16287863  0.33671482  0.68229993  0.84012269
 -0.22475752  0.64622809  1.17941166  0.28734151 -0.21445527  0.26428757
  0.63278029  0.56982034  0.02060053  0.55035005  0.          0.40246883
  1.14472313  0.75542408]"
random,l2_norm,42,8.66323864944328,7.0,1.6130373227350912,0.8820582031554418,"[5.09963514 4.10297084 1.65654229 1.52864293 4.77798064 1.98561933
 3.16527366 3.23806623 5.52887052 3.92367651 0.44038146 3.29145549
 4.80669334 5.60465464 1.74353216 6.65979143 2.98496725 3.35520208
 3.63446678 3.62635038]","[ 0.81766305  0.81618354  0.51799673 -0.065137    1.0032516  -0.16839362
  0.78671617  0.76134701  1.05471779  0.81113036 -0.37000586  0.6427671
  0.85743211  1.01245759 -0.00337098  1.13252575  0.29215203  0.74391343
  0.8463902   0.81036963]"
random,l2_norm,43,10.754844773983297,29.0,3.823070134618902,0.8805254526312274,"[ 0.75059031 -2.05484871 -0.16968302  5.1617962   0.43923857 -2.67564849
  4.87932278 -2.14614563 -0.48317917 -1.43647285  1.04816143  6.64366739
 -1.37742613 -1.45160474 -1.02018192 -0.80726686  8.21913562 -1.08539986
 -1.70373711 -1.04493951]","[ 0.16991219  0.02478272  0.18373282  0.87751658  0.16594405  0.17251993
  0.77973763  0.07091887  0.36312987 -0.01090306  0.74406521  1.00537104
  0.14758319  0.25489623  0.13523015  0.04960509  1.04058395  0.56990445
 -0.10727238  0.3466824 ]"
random,l2_norm,44,12.031003919090484,,7.521797404376834,0.8927094547966639,"[-2.14330164 -2.31058108 -1.76132526 -1.13376622 -1.01169977 -1.41597076
  0.85371135 -0.99041044 -0.12576945 -2.71807035 -0.15503589  0.03402873
 -0.92308211 -1.29618608  5.75941476 -1.53630191  0.66329034 -0.10842641
 -2.30264826  2.33051811]","[-0.33848954 -0.2601627  -0.09160874  0.16168065 -0.0796615  -0.10464246
  0.3027144  -0.17850933  0.32790931 -0.43592115  0.22502329  0.2075351
 -0.00615056  0.02844149  0.71740476 -0.10052825  0.30459972  0.25297381
 -0.14106205  0.31541802]"
