Grouping Function,Evaluation Function,Run,Starting Distance,Convergence Speed (rounds),Convergence Accuracy (final distance),Pearson Correlation,Final Points,Shapley Values,Inverted Pearson
random,l2_norm,10,9.661128022864961,18.0,4.021078045820143,0.9031769829678861,"[2.25575648 2.1487508  1.24920164 4.57696612 1.62547968 3.886021
 1.25352269 2.17607874 2.8681184  2.43122555 2.65237086 2.59703998
 1.70419166 3.22347822 4.25502823 4.01303523 6.29209834 3.99002643
 1.84036054 2.90939255]","[ 0.12932861  0.30293377  0.16260346  0.78785627  0.24827411  0.59121868
 -0.14115102  0.31519326  0.46759073  0.22734797  0.39581273  0.46735565
  0.42032922  0.56340756  0.66824699  0.63042639  0.98571465  0.85525039
  0.33366285  0.51099177]",1.1072027065104655
random,l2_norm,11,8.11779025598677,13.0,3.8116496633906176,0.8235185971507822,"[1.33962882 3.92506473 3.21823932 1.84778254 0.88470646 1.44658821
 3.79241386 1.01735564 4.8330578  0.68186779 0.72836407 0.64186716
 1.59613437 0.72923812 1.12534446 0.83725795 1.67552705 0.31432487
 1.8839966  1.73768207]","[0.39398667 1.18962369 0.61581221 0.7688068  0.57774489 0.15880598
 1.02358695 0.51616366 1.05876838 0.20372977 0.         0.38269165
 0.66968812 0.35855063 0.23842843 0.35244774 0.50329337 0.47265991
 0.70638734 0.5301668 ]",1.2143016605329982
random,l2_norm,12,8.350212493523506,7.0,1.8084361624465295,0.8009611536666836,"[4.78360768 4.82676925 2.27527702 1.53845577 5.53252091 2.05831543
 3.13482235 3.75160963 5.73352368 4.12938435 1.51976368 3.48522825
 4.88059975 3.8148303  1.6845881  6.63284767 3.37769882 3.59994843
 3.10494091 3.42504931]","[ 0.82870215  0.90383458  0.69389474 -0.09461632  1.11145131 -0.22160705
  0.86308127  0.75719325  0.90055944  0.66749953 -0.34838634  0.7790147
  0.79183985  1.05183846 -0.01111155  1.11549101  0.2272092   0.74790011
  0.77747749  0.75884079]",1.2484999995594612
random,l2_norm,13,8.388728886450918,6.0,2.1728607469018124,0.7880766238219677,"[6.40719652 3.48280256 3.61728464 2.64841719 4.63102518 4.67045733
 3.6765848  4.7334633  6.02728133 4.16827717 3.84381256 6.06540177
 5.73868212 4.6837118  4.42123468 2.73399305 4.46254629 3.23982595
 3.87001199 4.13429743]","[ 0.69471439  0.53546619  0.34113829 -0.19307179  0.74957174  0.78271056
  0.25272056  0.71242154  0.99190828  0.40224064  0.48645562  0.5722174
  0.78767331  0.60851108  0.63200877  0.11550873  0.6936618  -0.01010896
  0.54302527  0.64020535]",1.2689121460680546
random,l2_norm,14,8.71109091423909,11.0,4.475908196759957,0.9113618266891778,"[4.09615571 3.89847046 4.06695656 3.02260972 5.0286796  4.49273416
 3.33794734 3.76338266 4.75638873 3.73564333 3.50883102 2.8166341
 3.34392122 3.54465186 3.00518792 3.61442123 3.06892918 3.19447779
 3.13206367 3.81399119]","[0.65959964 0.61964668 0.60906729 0.14846557 0.84668889 0.7780206
 0.18355242 0.52167378 0.77990216 0.57263327 0.41545123 0.01657092
 0.48308951 0.59733011 0.19313614 0.49838466 0.22377995 0.45567974
 0.33570169 0.58512315]",1.097259036658173
random,l2_norm,15,8.819006236961567,17.0,3.9658326170443927,0.8855499627299473,"[1.71219296 1.74854185 0.78787721 3.29541826 1.26980904 2.42753895
 0.7610199  1.18931247 2.04170944 1.97756564 2.1248933  1.41560433
 2.56291943 2.26866034 2.66104964 3.65835001 5.76847708 3.72555556
 1.70194727 2.06164409]","[ 0.08507171  0.37862034  0.09974935  0.79185188  0.26529176  0.62241801
 -0.14108141  0.30113162  0.4586287   0.21598308  0.4080492   0.46364663
  0.46572071  0.616978    0.67292857  0.63060805  1.09056598  0.77820194
  0.36221614  0.3558138 ]",1.129241761715205
random,l2_norm,16,9.887064848237081,45.0,3.7457587658531097,0.9162242277761573,"[ 1.43780454 -0.29859759  0.06657046  4.24309935 -0.57152352 -0.19144003
  4.04186672  0.01713975  0.24522776  0.60071948  1.3578288   5.91574365
  0.41315873 -0.69664958 -0.60140301 -0.49778861  6.85470162  1.44557498
 -2.45292743 -0.7000795 ]","[ 0.22707885  0.10817333  0.13633968  0.96337098  0.20971276  0.15493038
  0.67629586  0.06174394  0.34863347  0.05348674  0.6622188   0.97870016
  0.10260595  0.24492049  0.15802536  0.02880476  1.09178307  0.61381291
 -0.12198871  0.28529213]",1.091435884016276
random,l2_norm,17,7.4370571838803174,7.0,4.5428199462786,0.7932175798987203,"[3.44802027 2.83778346 2.6213472  2.07666354 3.92413159 3.23543843
 2.62954144 2.6228941  3.27302634 2.52871244 2.53437488 1.85680809
 2.61949335 2.49597091 2.17711984 2.62434786 2.06175536 2.43955149
 2.66361884 2.80810766]","[ 0.57618435  0.58530015  0.50097704  0.0788526   0.83317588  0.81867857
  0.09230867  0.52649984  0.82843289  0.59110513  0.48477103 -0.02475959
  0.41475637  0.55034263  0.34056623  0.44587941  0.25734205  0.59058602
  0.47908423  0.5534139 ]",1.2606881457767012
random,l2_norm,18,11.151865046915125,,5.02613162174457,0.9023423874939644,"[-1.92706022  1.29792701  2.91047425 -0.23919358  0.01258995  1.76528825
 -0.3008972   0.24075493  1.4574703   0.88368539  0.58859847 -0.49950925
  0.67967246 -0.91322309  5.54819175  0.21715583  7.79362457  1.04165934
  2.44490596 -0.36892735]","[-0.2365863   0.42775146  0.55416739  0.0504311   0.18103263  0.46503171
  0.27264322  0.2404478   0.26465115  0.77199459  0.27614382  0.23999837
  0.27109624  0.02580942  0.94090879  0.12401813  1.17205812  0.51681492
  0.38533035  0.18942374]",1.108226781606986
random,l2_norm,19,13.86214452603841,,7.543317425602175,0.9224493919878642,"[3.70974853 2.73133276 3.2129371  5.29270399 3.39779167 2.95657933
 2.66366397 4.05135601 2.55664495 2.56897928 5.60004097 6.37208799
 3.26748151 3.42967349 6.00844653 2.8373019  3.92827995 4.55690101
 3.45069192 3.70846949]","[ 0.05265118 -0.00712499  0.17986268  0.40134084  0.19308808  0.07732214
 -0.10764787  0.39331299 -0.15010457  0.          0.47800099  0.68178862
  0.25049676  0.21957552  0.66349555 -0.02161171  0.36169276  0.50612374
  0.20007106  0.29054129]",1.0840703118086679
random,l2_norm,20,8.608603694222886,6.0,2.1622922204777852,0.8698159220992029,"[6.36871351 4.47744462 4.16567503 3.22833365 5.398262   5.71980231
 4.21816253 5.34115399 6.63291193 4.64122024 4.44047194 6.00220488
 6.09606179 4.80046998 4.92071783 4.13329444 5.38406135 3.83233713
 5.65498423 4.83565059]","[ 0.70745015  0.53528102  0.42644197 -0.16295555  0.74116184  0.71554014
  0.10676286  0.64870876  0.96414299  0.48566339  0.51695289  0.49721938
  0.78852356  0.55108653  0.63286276  0.20066619  0.76398907  0.09307981
  0.65889421  0.46750679]",1.1496685385875813
random,l2_norm,21,8.547922465553368,18.0,3.966103737084271,0.8525322550431224,"[1.46861917 1.67234333 0.93720488 3.94262442 1.68763508 2.62401668
 0.32487716 1.53315858 2.21328944 0.92077199 2.0191647  1.69966521
 1.55105919 2.78483613 3.40618133 3.72839365 5.29511858 1.8713673
 1.37859253 1.46848211]","[ 0.17969409  0.27326473  0.10523177  0.78284144  0.2767405   0.64439795
 -0.16783379  0.28572221  0.56839788  0.22500584  0.30753393  0.39960529
  0.48986353  0.56608699  0.64974046  0.69907912  1.01296265  0.80202463
  0.25933276  0.56270209]",1.1729761473358196
random,l2_norm,22,8.725498201812202,12.0,2.580609057400352,0.7854464713413558,"[ 2.01786982  1.37168761  0.2434772   0.36184156  1.20293974  2.99230652
 -0.7686881   0.77312473  0.05716869  1.9336301   1.84825437  0.30498265
  2.44301626  0.48558465  7.17359502  0.08561275  1.13574474  2.42099272
  2.62814063  1.43276702]","[ 0.59627944  0.72681685  0.34729302 -0.1310387   0.68887795  1.03489977
 -0.18272369  0.6466555   0.57775504  0.75397016  0.82027679 -0.10193843
  0.96238779  0.51781491  1.26812768  0.03760429  0.28962643  0.85904302
  0.83433938  0.77656837]",1.273161235662868
random,l2_norm,23,10.464980746827173,19.0,4.108067053862255,0.9245781765039514,"[2.25830232 3.00711062 1.48719985 5.54053185 2.27796639 5.21880335
 1.69999067 2.49594689 3.77480983 3.03493369 3.75739289 2.88624455
 3.77327253 3.76667607 5.15673679 4.85444414 7.11821811 4.82961692
 2.72280511 3.26251327]","[ 0.10895621  0.31443227  0.07897095  0.80580658  0.23740497  0.66022769
 -0.0980766   0.19696443  0.58126704  0.18594813  0.42597045  0.4092301
  0.41831667  0.67827388  0.66325813  0.60891723  0.9644465   0.8548042
  0.36572258  0.46155265]",1.0815743064380303
random,l2_norm,24,14.808096917183304,,7.463390386029686,0.9204847229552136,"[4.12738784 2.70363714 3.69731893 4.92351636 3.43917215 3.05065194
 2.58580786 4.66303376 2.88863169 2.67715088 5.87382331 7.70521455
 4.3755135  4.00674466 7.62926025 3.20672074 4.07804652 4.71359089
 4.38792008 4.46341031]","[ 0.15220035  0.          0.09322336  0.42198731  0.24826     0.09857731
 -0.08989126  0.38589898 -0.13976295  0.00149996  0.43957277  0.63897987
  0.2331582   0.21527524  0.71438068 -0.02096406  0.31256619  0.49407262
  0.16562608  0.29821441]",1.0863841355123232
random,l2_norm,25,10.4149331222214,11.0,1.571919653506272,0.7888690888812258,"[5.09387322 6.60547408 2.77626095 1.93508804 2.79333963 1.04466808
 7.54786401 2.19443285 9.15189101 2.5552338  0.91660297 1.89859005
 0.94078629 2.02295369 2.02641502 2.97159708 0.58919886 0.61515257
 3.37438123 2.23760239]","[ 0.90486157  1.14138198  0.47965465  0.89358826  0.85966969 -0.24441332
  1.42046107  0.5540333   1.39515877  0.31102443 -0.29557088  0.30048473
  0.69724199  0.67188837  0.07770313  0.5790506   0.18654582  0.43582934
  1.0344037   0.60823638]",1.2676374497297138
random,l2_norm,26,10.331451544267317,43.0,3.7693846267915863,0.9041077625869464,"[-0.10996333 -0.03905541 -0.04191956  7.76234718  1.24000466  0.10087477
  0.0885225  -1.46944363  1.88242281  0.42239436  4.39330243  0.22861641
 -0.25791814  0.22002937  0.07160529  7.45524857  0.31372509  2.2795695
  0.1080407  -0.22526049]","[-0.14153913  0.20429316  0.37869046  1.19318763  0.11008158  0.39791612
  0.37963747  0.13151936  0.38927003  0.21472901  0.99477669  0.43165345
  0.17170049  0.35756552  0.33152355  1.18676527  0.18738219  0.74140731
  0.18214414  0.27701189]",1.1060628404944504
random,l2_norm,27,8.833269459538673,9.0,1.7858445027225505,0.7888824186509998,"[1.34498311 0.3797515  1.09521316 0.26396637 3.18490802 3.65504461
 1.26088941 2.27441297 1.66605998 0.98676408 1.5066394  1.03904659
 5.24332768 1.72659843 1.02343981 8.56296927 0.84357712 3.68367165
 2.43927099 1.21192389]","[ 0.53735147  0.45967971  0.32545825 -0.11272157  0.72237442  0.98701733
  0.12545017  0.48025108  0.71145882  0.55722849  0.60615805 -0.04614765
  0.95300548  0.52932558  0.04473617  1.28075584  0.24619567  0.92786658
  0.89392956  0.66589645]",1.26761603042189
random,l2_norm,28,10.294392682457364,16.0,3.5981349175535473,0.8710070496290625,"[2.61474397 2.70468824 3.11863098 3.02827139 3.19292647 4.42481568
 7.1525205  2.76580262 4.89626854 2.92991345 3.68771314 3.71514511
 3.72231107 5.09311684 2.40838497 6.09572702 2.71971029 4.39350159
 5.25084474 5.08100973]","[0.10643306 0.21701222 0.17562057 0.03461743 0.49462009 0.47809511
 0.73255786 0.16601962 0.6389475  0.04541206 0.33365858 0.24587193
 0.3871873  0.78180181 0.0180322  0.79327757 0.0607224  0.81729748
 0.68022247 0.65693932]",1.1480963333487049
random,l2_norm,29,9.029298898362285,7.0,1.1201170289147966,0.9153316459292212,"[2.67589538 2.3339151  3.26438426 4.11572174 2.76048427 3.92371858
 6.09127584 3.01096201 3.52182379 2.91940983 6.3344886  3.76826136
 6.07442404 2.71697069 6.15619396 5.61950244 7.63407508 6.76306132
 4.28482228 4.11773623]","[0.23617738 0.21526948 0.27251122 0.49233076 0.41803544 0.6079127
 0.64165844 0.27055294 0.40243002 0.30773752 0.87137341 0.35125152
 0.94504618 0.46080862 0.95976465 0.66850045 0.96446012 0.87972376
 0.57581104 0.70842168]",1.092500193178425
random,l2_norm,30,6.673709466358539,4.0,3.1244895116461895,0.7910012696412927,"[ 0.3643989  -0.2190825  -0.09282719 -0.14222607  0.71084143  0.01837833
  3.41585387  0.34873284  0.90473196  0.25184896 -0.08515793  1.25632579
  1.11293049  4.08097316 -0.37882629  2.13194002  0.33225362  1.88657174
  3.19436276  1.4668781 ]","[ 0.07164627  0.11302554  0.16565247 -0.00909427  0.44467257  0.55444514
  0.79750394  0.23020222  0.708977    0.01493054  0.34035976  0.3008583
  0.30186699  0.77191178 -0.02302418  0.74258532  0.02111881  0.80815211
  0.77564018  0.73291608]",1.2642204739487777
random,l2_norm,31,8.89604429969659,11.0,3.2919601889570136,0.8549621033423218,"[1.95023666 4.75776157 3.73577966 1.92002338 2.55413836 2.58664696
 1.81460113 5.31139203 2.22308221 3.96927453 1.96255958 1.26100891
 4.71793334 1.86408514 3.26893862 1.30053902 4.62389987 1.8966264
 2.81716765 2.90792582]","[ 0.28917625  0.94967053  0.76155376  0.29642862  0.56788922  0.77879064
  0.08701724  1.0073627   0.60927252  0.9184624   0.45169335 -0.30831342
  0.76477404  0.29978575  0.86637834 -0.2437759   0.92226752  0.17439491
  0.69966789  0.68115618]",1.1696424860127466
random,l2_norm,32,10.314444648678723,,5.091370953652223,0.8227801322486765,"[3.63099952 1.8996607  0.60080099 5.60447371 2.92359389 1.67659115
 4.52252326 2.11232773 5.34185523 1.36857676 0.54473501 1.36960513
 2.46035484 2.58958633 2.02177871 1.56075823 1.13839465 1.57437957
 0.82886107 3.51535616]","[ 0.89092904  0.65964291 -0.25222157  1.14859941  0.87193753  0.25823828
  0.95879751  0.63151853  1.07298308  0.36199156 -0.20612825  0.38522758
  0.78575726  0.74126225  0.42342645  0.69879686 -0.11264553  0.55995951
  0.62532049  0.8969455 ]",1.2153915253969219
random,l2_norm,33,8.22533338952897,11.0,4.536813905596727,0.6999161514003404,"[3.74104473 3.49462911 3.59946345 2.8397568  4.33467706 3.99800008
 2.94407052 2.82256389 4.10039545 3.19834002 2.92219977 2.30204441
 3.13548403 3.04319982 2.58907801 2.89368115 2.97306094 2.77072173
 2.60666332 2.67353077]","[0.5899262  0.69912102 0.55393566 0.08603004 0.78806917 0.73224823
 0.20201391 0.64512918 0.66612282 0.52289692 0.48884485 0.02685068
 0.43354413 0.61251358 0.27214751 0.42618165 0.3167065  0.44783585
 0.33481438 0.67856511]",1.4287425686623663
random,l2_norm,34,10.480647092136305,,7.9370569675309,0.8443386545591458,"[-2.24401781 -2.77313423 -2.01973365 -3.29810848 -1.93167039 -2.66845355
 -0.08409316 -1.88853037 -0.44689236 -4.4254354  -1.03015311 -2.29908322
 -1.57247862 -1.87104935  4.20367479 -2.92019898  0.16550043 -1.15109469
 -2.6427499   0.10230288]","[-0.34808771 -0.25229186 -0.0937434   0.17102219 -0.06899437 -0.11802064
  0.30318968 -0.17715598  0.33012358 -0.43899101  0.21978252  0.21678111
 -0.00671045  0.02905453  0.72678091 -0.10195393  0.29369193  0.24329399
 -0.13835228  0.31754541]",1.1843588998328278
random,l2_norm,35,9.715437872045971,16.0,2.439917679156141,0.8427106698888943,"[ 6.40286291  6.88432804  5.91044099  0.40977388  1.94684343  3.54117064
  0.15486831  6.53084116  0.50662621  0.0663398  -1.40696519  0.53794849
  1.03730471  1.33592505  0.84423092  2.46750326  0.29914118  0.93645817
  2.83208539  1.04251968]","[ 1.07621844  1.29114414  1.28271538  0.1998742   0.89102838  1.01635346
 -0.1663127   1.34983871  0.69886238  0.37145862 -0.47314631  0.23358052
  0.69466209  0.74086644  0.02176751  0.83301823  0.37181743  0.62997234
  0.99928452  0.81697286]",1.1866468952289915
random,l2_norm,36,8.843047081574587,8.0,1.8398521206981269,0.7606657147071231,"[ 2.22687059  0.52445431  0.30286648 -0.28344753  2.90884072  2.89640783
  0.20958346  0.41603633  0.81226712  1.20156154  1.9663741   1.05649553
  5.62843961  1.32478853  0.50943589  8.60194316  1.28017315  2.23689383
  2.88131562  1.81333032]","[ 0.52453068  0.53512083  0.30621877 -0.17601315  0.72920767  1.07693649
  0.06762065  0.53797529  0.61850023  0.63762332  0.57680358 -0.00635514
  0.97747868  0.4674648   0.04975543  1.24629986  0.17159939  0.96138756
  0.83959519  0.75351976]",1.314637929205245
random,l2_norm,37,8.217846708366295,8.0,3.2547874427597856,0.7655306198665801,"[1.36517713 3.4702881  2.57152396 3.02555603 1.94180777 2.13983695
 1.7896784  4.507826   1.38239048 4.36704257 1.60284711 0.97263061
 4.97849006 1.07043655 3.52232562 1.03296544 3.26492464 0.80630662
 2.01510417 2.80077398]","[ 0.28393675  0.857756    0.77230259  0.2725051   0.68591258  0.79663953
  0.08184552  0.96316834  0.63079158  0.93010036  0.3508561  -0.17117638
  0.88925575  0.41962314  0.86244502 -0.23349196  0.91890077  0.04191706
  0.63050284  0.58986184]",1.3062834771707554
random,l2_norm,38,10.770910793705045,,7.167671220700538,0.7891011132992662,"[1.54632979 0.19550405 0.544861   2.03594061 0.84597499 0.00796619
 0.98035576 1.62832399 0.04103833 0.46460656 1.43523215 4.25881421
 0.74470551 0.1192891  4.83493357 0.22457322 0.99059367 0.83696477
 0.29783789 0.74869395]","[ 0.12042172 -0.02585593  0.20314183  0.40498354  0.23548766  0.01823885
 -0.04124799  0.39063815 -0.13178297  0.02901142  0.45458493  0.63971708
  0.25908049  0.19018434  0.66090895  0.03444868  0.28368735  0.50095442
  0.14036739  0.29590516]",1.2672647182297796
random,l2_norm,39,7.200905501336307,5.0,1.2119396704216536,0.8451265729779786,"[ 1.13165296e-01  2.77806899e+00 -1.69502383e+00  1.17675088e-01
 -1.29644598e+00 -3.57231065e+00  6.04071968e+00 -1.53976893e+00
  6.24497891e+00  9.66496324e-02 -2.05665822e+00 -2.61573489e+00
 -1.28058441e+00 -4.82759373e-03 -1.33205965e+00 -1.21915462e+00
 -1.64066766e+00 -1.82125088e+00  1.98757581e+00 -2.49372747e-01]","[ 0.81751776  1.02094303  0.4868183   0.79662272  0.81336686 -0.10733446
  1.49441738  0.62490984  1.36029999  0.37423311 -0.3036461   0.27183638
  0.63776746  0.60469884  0.09599236  0.69371357  0.14043548  0.41207059
  1.04202432  0.73454617]",1.1832547123400614
random,l2_norm,40,10.808877378732705,37.0,3.796663567880577,0.8681364084119778,"[-0.19361446 -1.94283072  0.71286947  6.96284509  0.82070611 -0.1429006
  1.18610625 -1.10435903  0.2604403  -0.29646151  4.86165876  1.08614207
 -1.03233038 -1.44293028  0.73869153  6.20363965 -0.07868581  1.02559709
 -0.93558359  0.3562696 ]","[-0.17685738  0.26802862  0.24384067  1.16948143  0.18598445  0.33467184
  0.37909314  0.05736196  0.33390177  0.0927501   1.00943587  0.54108732
  0.31066192  0.3700085   0.34060686  1.13070235  0.3020606   0.75190426
  0.18553386  0.28945807]",1.151892709844103
random,l2_norm,41,10.930313201925863,20.0,2.4576032129320815,0.7927304109187144,"[ 6.37987896  9.7496775   6.54848856  1.29873678  2.81132546  5.55807668
 -0.39166294  6.0824913   0.56019934  1.84855833  0.47254441  0.76749357
  2.07346303  0.2773161   1.43504438  3.05872399  0.83010919  1.27337783
  2.87851175  2.65346814]","[ 1.10335761  1.40274318  1.22792409  0.43761458  0.81055636  0.91522136
 -0.06074254  1.3730303   0.58852246  0.42715803 -0.6143563   0.27071697
  0.78147994  0.76276753  0.09693086  0.80389432  0.23622288  0.62680713
  0.88644396  0.80368392]",1.261462896120102
random,l2_norm,42,8.195512733701253,8.0,2.926530255079176,0.8110325784746533,"[5.6060695  3.13383805 3.95747592 0.88402104 3.51214753 1.3344091
 2.13352851 4.05722398 3.5630817  1.52737279 1.73222114 2.28121265
 3.37270022 2.76488737 1.47217978 2.60037171 1.29314916 1.54503756
 1.90152277 2.57787639]","[ 0.98014022  0.78359233  0.70072251 -0.16874555  1.03205844  0.28342958
  0.76196065  0.91232413  0.69577043  0.22368449 -0.14095385  0.60167442
  0.88337469  0.7963534   0.04449621  0.59206762 -0.01916147  0.4360348
  0.50207453  0.75036369]",1.2329960923157324
random,l2_norm,43,8.807339736223488,13.0,3.946091836543373,0.8920595695115292,"[1.91162715 1.74325933 0.79328456 3.51284485 1.26276684 2.900209
 0.5168344  1.47308116 1.78664597 1.59166684 1.87848886 1.81837677
 1.96308848 3.35512476 3.28107886 3.99961487 5.4699981  3.04487833
 2.16611478 1.95067808]","[ 0.14081686  0.37370116  0.01832813  0.81749057  0.26447645  0.66954239
 -0.10821593  0.33257966  0.43293564  0.28357638  0.40135405  0.31313429
  0.4730504   0.58119133  0.74567542  0.50672276  1.0574411   0.80237864
  0.35629905  0.45991568]",1.121001370511138
random,l2_norm,44,10.510350462498396,28.0,3.7672880459878573,0.9222589457598792,"[-0.411765    0.71142254  0.63558876  7.38799535 -0.21017635  0.74238258
  0.12856059 -0.02262165  0.52433795 -0.79171243  4.95315073  0.69369119
 -0.563578    0.29689744 -0.49571846  6.58106499  1.11117039  2.93517415
 -0.1353206  -0.43304178]","[-0.1657859   0.19998434  0.43321503  1.2279158   0.11025793  0.35397491
  0.36100365  0.08090016  0.38022644  0.14923452  0.94227509  0.47012095
  0.25295461  0.38819154  0.3343089   1.06405205  0.29380279  0.74430733
  0.1245585   0.37421756]",1.0842941720408767
