Grouping Function,Evaluation Function,Starting Distance,Convergence Speed (rounds),Convergence Accuracy (final distance),Pearson Correlation,Inverted Pearson
epsilon_greedy,dot_product,9.713416159722259,9.52,5.81908684214722,0.6979957717338209,1.457253291925351
epsilon_greedy,l1_norm,9.225997162294917,8.6,4.864350390484961,0.7390022777657232,1.4526254343542186
epsilon_greedy,l2_norm,9.547076269488443,9.529411764705882,4.419587378046693,0.7395220917653331,1.3886325832421034
interleaved,dot_product,8.830184438357174,8.36111111111111,4.625208744427332,0.8996887652417862,1.1152408697489289
interleaved,l1_norm,9.688345244138565,10.46875,4.753224163106876,0.8678984345781552,1.1619662732721707
interleaved,l2_norm,9.138218144602371,8.513513513513514,4.053192987246948,0.8638474842207168,1.1666969178764535
random,dot_product,9.825375264855404,10.285714285714286,5.915272675370172,0.9134254617078915,1.0991021438709176
random,l1_norm,9.58849137547658,9.064516129032258,4.681986441694521,0.862266165581761,1.1792813358521506
random,l2_norm,9.748655435299009,9.571428571428571,4.8932096901197,0.8697421283168447,1.1611811243960704
