Grouping Function,Evaluation Function,Run,Starting Distance,Convergence Speed (rounds),Convergence Accuracy (final distance),Pearson Correlation,Final Points,Shapley Values,Inverted Pearson
interleaved,dot_product,45,10.036146140305814,10.0,6.98401124933854,0.6584334250479114,"[ -4.67602103 102.62543475 -18.45414459 -29.12395583 -39.66255994
 -10.56052749  -5.80865152  -4.04678596 -12.31560099 -18.42450323]","[31.23111616 37.61335012 16.4274888  18.18946529 -7.15122102 13.07460281
 24.40890391 28.96496728 29.09445097 19.73827567]",1.5187564330095094
interleaved,dot_product,46,8.076683898389971,8.0,7.284793164455181,0.550914778867008,"[31.58294585 89.78931534  9.57281408  7.71026178 12.35420412 18.54653463
 14.43464745 20.46898161 12.81744373 11.42360821]","[22.90249378 28.63509439 11.73316605 -7.49252251  9.24121678 18.73414986
 21.76082782 25.93388866 20.90319192 14.88582026]",1.8151627771840952
interleaved,dot_product,47,10.104192087836699,12.0,5.479529300627114,0.5982042137791883,"[ -4.55849134 120.5780032  -49.03811948 -40.30898882 -23.91382921
 -29.81944053 -15.53079041 -27.87589848 -24.81561526 -21.64874578]","[29.60161843 40.77129402 12.25654133 15.83595745 -8.1552878  16.60439134
 26.29453775 24.40470327 29.95420024 20.01210609]",1.6716699363958747
interleaved,dot_product,48,10.119848914796203,,5.645905934771312,0.7197563004963818,"[ 9.02043482 41.69997005  1.87505592 66.84187508 -5.3055578   7.88274351
  7.22745026  7.56053109 21.01601926  7.14180318]","[21.57368258 26.28553517  8.49085333 27.34477178 -3.75789154 15.52312037
 16.85216967 21.83063922 24.50067849 12.09474368]",1.3893591474091262
interleaved,dot_product,49,12.01385381820058,,11.324901577540476,0.7664259234275355,"[18.49608793 54.89536005 10.52105386 22.28699065 17.5839176  20.24432187
 17.98235513 16.08452593 16.8858801  17.13911995]","[12.31791008 18.35254634  4.22360812 12.56189618  8.70860254  9.38765337
 10.79964282 14.07130947 12.20749342  9.94263613]",1.3047575368117734
interleaved,l1_norm,0,9.155301479107742,7.0,2.399394756945525,0.8918751712808144,"[20.72303081 21.24840998 22.70624663 16.94708338 22.94002338 14.72458749
 21.30729835 22.37767188 21.39238462 21.44565103]","[5.87450801 4.6206022  6.34281634 2.22915358 4.18447403 0.38435281
 5.84522049 5.70084296 5.60695368 5.74718428]",1.121233141364288
interleaved,l1_norm,1,9.378372482228428,8.0,2.4054180845549187,0.8706992791770226,"[24.67863809 24.95894347 25.26311436 16.97047144 26.37531622 16.56013338
 24.57438127 24.05225592 24.41212166 24.44969356]","[5.87450801 4.6206022  6.34281634 2.22915358 4.18447403 0.38435281
 5.84522049 5.70084296 5.60695368 5.74718428]",1.1485021567322202
interleaved,l1_norm,2,10.992648428642804,,6.047255504139103,0.8841860190621312,"[12.18614871  9.06014748  8.25885174  4.35006066  5.98448471 15.02728721
  9.70574116 14.65222049  9.88329315  9.66185894]","[ 7.39439243  3.81990138  2.93819306 -0.88487877  1.98654202  7.58395377
  6.56996893  6.85177504  6.71590863  5.69434933]",1.130983727904581
interleaved,l1_norm,3,9.304894068250928,7.0,2.479113635233608,0.7519555422025308,"[22.29945666 24.68746338 23.14549443 17.62356911 25.27407731 17.81021385
 23.32123543 22.73380159 22.78031793 23.05462541]","[5.87450801 4.6206022  6.34281634 2.22915358 4.18447403 0.38435281
 5.84522049 5.70084296 5.60695368 5.74718428]",1.329865854929308
interleaved,l1_norm,4,10.463598360248751,,9.536886875438624,0.8174873087566307,"[-2.61208368 -3.76168126 -2.77793872  9.79173107 -3.81050878 -4.65475264
 -4.74588296 -2.95860404 -6.206279    0.38256983]","[-1.29182681 -2.47660077  0.21446279  2.52390224  0.30661922 -1.90810576
 -0.51789289 -0.61159377 -2.52330022  1.01133167]",1.2232605806700103
interleaved,l1_norm,5,11.027664179633575,54.0,5.156898466390694,0.8681157568490749,"[ 0.1824149  -0.23422974  1.04954312  1.01028613 32.36557438  0.53221235
 -0.99828852  2.33803173 -0.35620239  0.58844118]","[4.00995051 1.61992128 1.88804784 1.88914881 7.92878418 1.80748308
 3.38348808 4.41259558 1.79572167 2.39065549]",1.1519201121629377
interleaved,l1_norm,6,8.107600933824765,8.0,2.0221957149689374,0.7898151869534342,"[ 7.9376719   8.76601625  9.45636026  4.44450169  2.9106103   2.31626691
 11.60239449 23.18384562  7.83120268  7.6566304 ]","[ 6.86705245  4.70402339  6.65599202  2.98097719 -0.16747346  1.06078555
  6.60145245  8.15105837  5.24422481  5.58531737]",1.2661189814003384
interleaved,l1_norm,7,8.715906330675214,9.0,3.883904002093368,0.8989147486625068,"[19.63824348 18.32504915 17.3808634  14.70011259 14.45514399 11.05988198
 18.11508902 16.96350772 17.33531617 17.29261964]","[7.207726   6.85524939 5.74508803 2.42341397 0.01883283 0.92606733
 6.81596918 5.61224701 6.52161874 6.26298884]",1.112452545124994
interleaved,l1_norm,8,11.518214742464249,15.0,3.7919322046606587,0.9477587313106532,"[28.22019301 25.25975459 23.76475459 24.38829636 16.87469407 21.92341772
 23.96355842 30.73567531 23.74287095 24.29776313]","[7.5038311  5.42936243 5.8682994  5.1426705  0.15834621 2.29691044
 5.26643976 8.46864851 5.70611171 5.89994272]",1.0551208519251545
interleaved,l1_norm,9,8.78797509096275,10.0,4.513352854397596,0.8380266187410496,"[15.85634853 20.25270333 14.84222206  8.7235043   9.37236594  9.90139277
 15.31857948 15.39425852 15.32756873 15.63215074]","[ 7.73239103  7.48718707  5.43664048  3.10919516 -0.91677817  3.25225766
  7.73802204  7.13631428  7.19257596  7.22528886]",1.193279518378879
interleaved,l1_norm,10,9.904147445329114,,5.4158857628332235,0.7870727916833782,"[-16.39872398  -5.01821776  -5.46687481  25.01868509  -5.15665882
  -8.54877461  -4.59774724  -8.09751903  -5.24450798  -4.66339041]","[3.20806898 1.84971129 1.9374549  8.31159173 0.13162917 1.73321992
 2.79023676 2.84112659 3.15473929 1.39034618]",1.2705305158131774
interleaved,l1_norm,11,10.497078741971189,,6.114126412749125,0.9139257927021468,"[11.07142465  6.83827772  6.42879918  3.44545185  4.78951523  9.90235973
  7.6536595  10.86451932  7.86592955  7.62809224]","[ 7.39439243  3.81990138  2.93819306 -0.88487877  1.98654202  7.58395377
  6.56996893  6.85177504  6.71590863  5.69434933]",1.0941807398206402
interleaved,l1_norm,12,11.891770727147309,,6.187968273270242,0.9107569191553014,"[19.78331789 16.93493145 16.75380058 10.05103236 12.66989732 20.63468892
 18.04793191 23.25721119 18.19153802 17.85715345]","[ 7.39439243  3.81990138  2.93819306 -0.88487877  1.98654202  7.58395377
  6.56996893  6.85177504  6.71590863  5.69434933]",1.0979878153739075
interleaved,l1_norm,13,12.717808055596043,,5.416257665656808,0.8801895991212825,"[ -4.64280865 -11.84507519  -4.3593813   37.73519047  -4.8181197
 -14.57838153  -5.44528374  -6.56379546  -6.00163827  -3.42041985]","[3.20806898 1.84971129 1.9374549  8.31159173 0.13162917 1.73321992
 2.79023676 2.84112659 3.15473929 1.39034618]",1.1361188555264996
interleaved,l1_norm,14,8.08316589560183,9.0,4.549948821613161,0.8129152069891604,"[13.23724021 18.06092907 11.39752565  8.31201112  6.6916013   7.30941267
 11.84141066 11.97057575 14.32159836 12.01522462]","[ 7.73239103  7.48718707  5.43664048  3.10919516 -0.91677817  3.25225766
  7.73802204  7.13631428  7.19257596  7.22528886]",1.2301405994159662
interleaved,l1_norm,15,10.087093273241095,44.0,5.0993242991870265,0.9125829540709857,"[-0.44955837 -2.47288385 -0.16391527 -1.47750154 26.74846786 -1.16460433
  1.65869316  1.7126537  -2.1638516  -0.9238099 ]","[4.00995051 1.61992128 1.88804784 1.88914881 7.92878418 1.80748308
 3.38348808 4.41259558 1.79572167 2.39065549]",1.0957907941837521
interleaved,l1_norm,16,12.955476869350157,,5.434735876875742,0.9195516962627893,"[-5.18972254 -7.48803682 -5.61015504 39.55868357 -8.23105574 -6.43121911
 -3.08007813 -3.98861031 -5.52052626 -2.39108993]","[3.20806898 1.84971129 1.9374549  8.31159173 0.13162917 1.73321992
 2.79023676 2.84112659 3.15473929 1.39034618]",1.0874864393858072
interleaved,l1_norm,17,9.231727806958864,10.0,3.723689140253886,0.7123972041852817,"[20.41503105 21.80423216 16.4274291  13.41650505 16.20930946 10.35474965
 18.38157526 16.08238055 16.18121437 16.41439113]","[7.207726   6.85524939 5.74508803 2.42341397 0.01883283 0.92606733
 6.81596918 5.61224701 6.52161874 6.26298884]",1.4037112921346024
interleaved,l1_norm,18,8.530338167874293,14.0,4.591011130859241,0.7215336261886476,"[14.01240842 13.67392294 13.81126231 13.67046199 10.2942614  14.76749179
 17.13519817 18.05946058 12.78116967 13.46443895]","[5.05054265 1.7392144  1.64645084 1.12833312 0.36476148 5.09298269
 6.15161162 5.46713072 3.23486323 5.33387485]",1.3859367931087196
interleaved,l1_norm,19,10.031960305452918,,6.021414719336763,0.9224152761404392,"[10.57352259  9.0083027   6.78236582  4.12931482  5.5281931  13.62168812
  9.46100683 12.29409963  9.80829926  9.25184522]","[ 7.39439243  3.81990138  2.93819306 -0.88487877  1.98654202  7.58395377
  6.56996893  6.85177504  6.71590863  5.69434933]",1.0841104065233937
interleaved,l1_norm,20,7.8714881730853925,5.0,2.4005065035152837,0.686945500914475,"[15.67716554 19.663176   16.92240277 13.08262608 17.9573164  12.45939752
 16.69089018 16.43795244 17.23638258 16.56586698]","[5.87450801 4.6206022  6.34281634 2.22915358 4.18447403 0.38435281
 5.84522049 5.70084296 5.60695368 5.74718428]",1.455719556600605
interleaved,l1_norm,21,8.792230783600015,7.0,2.355636854785719,0.82403964309425,"[25.92329213 17.88572315 15.17450439 11.37132817 14.16894174 21.82738839
 17.59044433 21.84192707 17.77260228 17.92065743]","[ 7.32706483  6.01720257  4.11842754 -0.88796808  2.2570853   7.88770831
  7.36723643  7.74867161  6.93031956  6.67067086]",1.2135338492272323
interleaved,l1_norm,22,10.272469936596565,12.0,3.8407514603312576,0.833663117776909,"[24.14251317 25.88703235 20.74252241 15.89850225 17.94568001 13.43861422
 21.70279046 20.45435516 20.59982201 20.4350267 ]","[7.207726   6.85524939 5.74508803 2.42341397 0.01883283 0.92606733
 6.81596918 5.61224701 6.52161874 6.26298884]",1.19952529826035
interleaved,l1_norm,23,9.896845545793825,,5.8407964520140165,0.9107747516721744,"[ 9.59338697  7.54328973  6.56829244  3.70221875  5.09555225 13.38111746
  8.72400809  8.98285053  9.66533685  8.80796359]","[ 7.39439243  3.81990138  2.93819306 -0.88487877  1.98654202  7.58395377
  6.56996893  6.85177504  6.71590863  5.69434933]",1.0979663173183147
interleaved,l1_norm,24,12.20019402965333,,9.756747770026157,0.7434784366034065,"[ 0.82915722  1.24997332  0.17655635 20.11009722  4.25158793 -1.59273383
  1.0702187   0.63209894 -1.74660437  0.63334852]","[-1.29182681 -2.47660077  0.21446279  2.52390224  0.30661922 -1.90810576
 -0.51789289 -0.61159377 -2.52330022  1.01133167]",1.3450289218454223
interleaved,l1_norm,25,10.89814009154269,17.0,3.6993643233445597,0.9224406308249957,"[27.47981889 22.46249094 22.26114379 22.47909488 17.17636138 20.53070729
 21.49932914 26.17420303 22.7899702  22.31112558]","[7.5038311  5.42936243 5.8682994  5.1426705  0.15834621 2.29691044
 5.26643976 8.46864851 5.70611171 5.89994272]",1.0840806080990146
interleaved,l1_norm,26,10.33524867200641,,5.420704529858461,0.8923599699276239,"[ -6.29676044  -5.56077217  -3.48422133  31.48631426 -10.85534621
 -21.32827167  -5.07853262  -6.45512449  -6.01485257  -6.39661798]","[3.20806898 1.84971129 1.9374549  8.31159173 0.13162917 1.73321992
 2.79023676 2.84112659 3.15473929 1.39034618]",1.120624001187667
interleaved,l1_norm,27,6.322596593715384,3.0,2.282749951882357,0.6816474526180465,"[13.62234165 16.13645176 14.65436442 10.93882532 15.30638272 10.69171094
 13.78984953 13.63769763 13.39470388 13.82002389]","[5.87450801 4.6206022  6.34281634 2.22915358 4.18447403 0.38435281
 5.84522049 5.70084296 5.60695368 5.74718428]",1.4670340161314133
interleaved,l1_norm,28,9.082766186364093,12.0,3.4912617781577384,0.9075662962898541,"[16.6335559  14.88450371 14.38578177 14.22595917 11.01565989 12.34853482
 13.62344243 19.54830019 14.24110941 14.26593172]","[7.5038311  5.42936243 5.8682994  5.1426705  0.15834621 2.29691044
 5.26643976 8.46864851 5.70611171 5.89994272]",1.1018478805218048
interleaved,l1_norm,29,8.855257858770338,7.0,3.8575098327536903,0.7407833746738134,"[17.48935518 16.87783808 14.19089663 12.27217515 13.41534115  9.2671564
 14.24708034 14.262911   13.81291689 14.23417584]","[7.207726   6.85524939 5.74508803 2.42341397 0.01883283 0.92606733
 6.81596918 5.61224701 6.52161874 6.26298884]",1.349922304128824
interleaved,l1_norm,30,9.347764604172717,31.0,5.05215169084918,0.8806683648206706,"[-3.21689084 -3.42172747 -6.66397176 -3.75775185 22.43207487 -3.19965218
 -2.48127427 -3.84998828 -6.1375787  -5.75090808]","[4.00995051 1.61992128 1.88804784 1.88914881 7.92878418 1.80748308
 3.38348808 4.41259558 1.79572167 2.39065549]",1.1355012169690333
interleaved,l1_norm,31,8.817459534282444,11.0,3.619603411063119,0.8958118620087735,"[16.5020813  17.60058295 15.49367412 16.00651532 10.30886053 13.03733299
 14.82483231 21.64620246 15.33329393 15.54263125]","[7.5038311  5.42936243 5.8682994  5.1426705  0.15834621 2.29691044
 5.26643976 8.46864851 5.70611171 5.89994272]",1.1163058253745317
interleaved,l1_norm,32,6.581187426685641,4.0,4.476520912355493,0.7652811378510235,"[ 9.49621315 10.76395463  5.84467808  2.97441562  3.23215718  3.32213869
  6.49993066  6.14011079  6.61092624  6.15847421]","[ 7.73239103  7.48718707  5.43664048  3.10919516 -0.91677817  3.25225766
  7.73802204  7.13631428  7.19257596  7.22528886]",1.30670932620669
interleaved,l1_norm,33,8.261914436515763,7.0,1.9563994054346987,0.6597138875101383,"[ 7.79907527  4.74547037  4.6012777   3.61849579  2.11309223  2.60333461
  7.71402021 22.21253102  4.44184544  4.50220723]","[ 6.86705245  4.70402339  6.65599202  2.98097719 -0.16747346  1.06078555
  6.60145245  8.15105837  5.24422481  5.58531737]",1.5158086239083943
interleaved,l1_norm,34,8.149755509897467,6.0,2.455865030553511,0.8006106667005488,"[19.27368307 20.84929939 19.57663201 16.27113599 20.5421801  15.47875975
 18.95747029 19.41410608 19.9945237  19.79971403]","[5.87450801 4.6206022  6.34281634 2.22915358 4.18447403 0.38435281
 5.84522049 5.70084296 5.60695368 5.74718428]",1.2490465610721477
interleaved,l1_norm,35,9.723984843006319,10.0,4.541881304727819,0.9127792015893555,"[22.54556147 26.44204951 21.39681477 14.56288713 12.12370313 13.69493192
 21.8226403  22.10391416 21.8492779  22.04069552]","[ 7.73239103  7.48718707  5.43664048  3.10919516 -0.91677817  3.25225766
  7.73802204  7.13631428  7.19257596  7.22528886]",1.095555199174974
interleaved,l1_norm,36,10.347851418109,12.0,2.504517867054696,0.8605485537684027,"[21.74846854 20.9162659  20.71610583 19.18383209 14.96077703 13.93002115
 24.46194497 31.78740146 20.1696906  20.96880571]","[ 6.86705245  4.70402339  6.65599202  2.98097719 -0.16747346  1.06078555
  6.60145245  8.15105837  5.24422481  5.58531737]",1.1620494806724497
interleaved,l1_norm,37,8.374479302679148,11.0,4.534669004983096,0.7094032412919008,"[12.88029403 10.80669863 11.74760814 10.38553795 10.74209214 12.06553987
 18.70925568 14.82599878 10.79099304 11.75405872]","[5.05054265 1.7392144  1.64645084 1.12833312 0.36476148 5.09298269
 6.15161162 5.46713072 3.23486323 5.33387485]",1.4096355102337716
interleaved,l1_norm,38,10.101160792199423,,5.550239454139715,0.8528801633410726,"[ -8.85691104  -7.23388769  -9.18218095  24.74760868  -4.94296891
 -10.99253816  -8.14091888  -8.17000827  -7.69577935  -5.66429745]","[3.20806898 1.84971129 1.9374549  8.31159173 0.13162917 1.73321992
 2.79023676 2.84112659 3.15473929 1.39034618]",1.17249766495049
interleaved,l1_norm,39,10.099095941144647,45.0,4.823442423610776,0.8754570578672821,"[-3.437403   -3.52984621 -1.91914507 -4.94263188 28.85409403 -2.22972941
 -1.02892674 -1.83744747 -3.44725421 -5.15942438]","[4.00995051 1.61992128 1.88804784 1.88914881 7.92878418 1.80748308
 3.38348808 4.41259558 1.79572167 2.39065549]",1.1422604809836354
interleaved,l1_norm,40,8.481693740068463,9.0,4.571202671724332,0.7463183422243815,"[15.7741381  14.16992324 15.37015863 14.8506265  15.66014767 16.67924473
 18.62735118 17.59822626 15.38422171 15.84700919]","[5.05054265 1.7392144  1.64645084 1.12833312 0.36476148 5.09298269
 6.15161162 5.46713072 3.23486323 5.33387485]",1.339910790641333
interleaved,l1_norm,41,9.340580566735062,9.0,2.435121850169001,0.8814700736924618,"[23.73827824 17.63293233 14.48791844 10.72287313 13.2662449  19.49227496
 17.81013682 18.91880225 17.89290999 17.95800911]","[ 7.32706483  6.01720257  4.11842754 -0.88796808  2.2570853   7.88770831
  7.36723643  7.74867161  6.93031956  6.67067086]",1.1344684633603255
interleaved,l1_norm,42,8.712513546637073,11.0,3.6496197385647653,0.8678902062211066,"[18.35256296 18.16312127 15.59748337 15.93904055 10.38349837 14.59894015
 14.86684995 23.26340523 15.56671313 15.65576655]","[7.5038311  5.42936243 5.8682994  5.1426705  0.15834621 2.29691044
 5.26643976 8.46864851 5.70611171 5.89994272]",1.152219477569766
interleaved,l1_norm,43,8.786384199988527,9.0,3.2535664549526424,0.7937820756752278,"[14.09577253 13.06015453 11.69858772 12.58921407  5.90619908 11.79032022
 11.86958899 23.27986079 11.37119654 11.95082777]","[7.5038311  5.42936243 5.8682994  5.1426705  0.15834621 2.29691044
 5.26643976 8.46864851 5.70611171 5.89994272]",1.2597916111287266
interleaved,l1_norm,44,7.254385876549877,4.0,2.3351173749629446,0.8377544414716486,"[16.67783077 17.47907104 18.16898759 13.21912134 19.38252149 10.64797265
 17.18532347 17.17417576 16.90204305 16.81914314]","[5.87450801 4.6206022  6.34281634 2.22915358 4.18447403 0.38435281
 5.84522049 5.70084296 5.60695368 5.74718428]",1.1936672018632828
interleaved,l1_norm,45,7.040883329663626,9.0,4.493949985949325,0.7411510879981134,"[10.75883556  7.52106151  8.06828687  8.81666787  7.47525944  8.82437885
 13.48761563 10.88907149  7.85133781  8.73096575]","[5.05054265 1.7392144  1.64645084 1.12833312 0.36476148 5.09298269
 6.15161162 5.46713072 3.23486323 5.33387485]",1.3492525561839903
interleaved,l1_norm,46,8.47445277186502,10.0,4.462046030569663,0.8379232466155214,"[14.6365918  21.00835648 12.50884337 10.53927618  8.06237796 10.83138898
 16.36674974 14.44076847 14.84056013 14.72845272]","[ 7.73239103  7.48718707  5.43664048  3.10919516 -0.91677817  3.25225766
  7.73802204  7.13631428  7.19257596  7.22528886]",1.193426729762096
interleaved,l1_norm,47,10.466566434752096,11.0,2.6609681371587652,0.9076942735034834,"[22.15318434 19.56072648 19.79747413 17.51942578 14.87271471 12.42350286
 20.04515636 26.27120227 19.59692791 19.44595767]","[ 6.86705245  4.70402339  6.65599202  2.98097719 -0.16747346  1.06078555
  6.60145245  8.15105837  5.24422481  5.58531737]",1.1016925292920914
interleaved,l1_norm,48,7.697337475562313,6.0,2.458889109751132,0.821980744351072,"[19.88486182 13.28621517 10.35395347  6.76372083  8.99569361 14.89394508
 13.30478047 13.90410482 12.24948136 13.13682017]","[ 7.32706483  6.01720257  4.11842754 -0.88796808  2.2570853   7.88770831
  7.36723643  7.74867161  6.93031956  6.67067086]",1.2165735108423599
interleaved,l1_norm,49,11.169486629295925,,6.152356238135381,0.9769361644436175,"[17.14899682 14.484354   13.89576193 10.08482015 11.52845836 16.71264701
 16.19276673 16.28877877 16.25599199 16.28667147]","[ 7.39439243  3.81990138  2.93819306 -0.88487877  1.98654202  7.58395377
  6.56996893  6.85177504  6.71590863  5.69434933]",1.0236083342963538
